text,label
abusive_hateful,@user @user @user الشعب الايراني تظاهر والشعب السعودي يشرب بول البعير والحليب لترامب الحلاب @user
hateful,@user @user @user يازلمي أنت شو بتتعاطى. على الأرجح بول البعير
hateful,@user @user دين خنازير لعنة الله على من أسسه الخنزير اليهودي إبن سبأ و الخنزير أبو لؤلؤة المجوسي النجس اللهم طهر الأرض منهم
offensive,@user @user ما قلت انه وسخ
hateful,@user @user بول البعير أفضل من بول المعمم النجس اللي تشربونه
offensive,خنازير #ابوظبي الدياثه
offensive,@user @user والضرب في كسمك حلال مفيش حد يقدر يغلب مصري في الكلال كسمك ع كسمه ي شواذ ي ولاد الوسخة بتشك… @url
hateful,@user يا خنزير لن تدوم عليك طويلا
offensive,و انخرسوا منك الها لافنشها من التربية و اطلعكم من الكويت! يا خنزير عيلة خنازير! و انخرسوا ما بدّي اسمع حسكم و اذا ب… @url
abusive_disrespectful,@user @user زي الكلاب تنزلون التغريده وودي اشوف وجيهكم وانتم تنزلونها ابو من جمعكم خنازير
abusive_offensive_hateful_disrespectful_normal,شراميط افريقيا بقوا بيتكلموا ! @url
normal,صحيح التحرش موجود بكل مكان، لكنهُ جريمة يُعاقب عليها القانون في المجتمعات العقلانية، وحادثة رأي في المجتمعات المُتخلفة بالفضيلة!
hateful,خنازير أمريكا الأرهابيين يقتلون المسلمين العزل @url
disrespectful,حضيرة خنازير كل يوم يخرج لنا منها خنزير‼ ‼ ️
hateful,زورو  الاقصى  فاهلها  من  مات  منهم  فهو  شهيد  زورو  الكعبه  فحكامها خنازير  من  مات  منهم فهو  بمزبله التاريخ
offensive,بخصوص منار زعلانه عشان صار اسمها خنزير؟؟
abusive_hateful,@user @user على شنو نحسدك على بول البعير الي تشربه لو على النعال الي تلبسه لو على ثقافتك البعرورية.… @url
hateful,@user @user @user تمجد الفرس لان دمك فارسي وسخ وسبحان من فضحكم ع يد ال سعود ..  وباقي بيأدبونك باذن الل… @url
normal,بالفيديو.. الكلباني يرجِّح جواز دخول اليهود والنصارى للمساجد .. وهذا ما قاله عن النظر لوجه المرأة! @url
abusive_disrespectful,خنازير فعلت فعلاً ..
offensive,الvape بوظ سمعه الشباب يعني فين ايام التحرش الجميل @url
offensive,اى واحدة بايرة تقوم تفنجط زى وئام شوقى عشان جماعتنا ديل يشوفوا ليها عريس. @url
offensive,@user @user الم تملوا من اثارة الفتن يا خنازير الجزيرة؟
normal,ثورة عنصرية بامتياز في ولاية سكسونيا الألمانية الرازحة تحت السطوة المتنامية لليمين المتطرف، ضحايا هم اللاجئون، تف… @url
normal,هل يعقل عندنا بالكويت أشخاص مازالوا يترحمون على خنزير المحمرة صدام ؟
offensive,بعض الحريم تروح السوق بدون أطفالها
normal,صباح الخير ايها اللاجئون
offensive,تامر حسني اثبت انه احقر واوصخ فنان لانه حتى بعد الهجوم واتهامه بترويج التحرش في أغانيه (أغنية وكليب هي دي)  رجع بأغ… @url
normal,بول البعير  يحرك اقتصاد العال… @url
offensive,جايه بفستانها وتستلم جايزة افضل لاعبة خربوا الكورة الحريم والله
offensive,وحده بالواتساب حاطه يم نكها فيس خنزير وانتو الكرامه
fearful_abusive_offensive_disrespectful_normal,@user @user ارنب او خنزير غير عاقلين حيوانات تسير حسب غرائزها
offensive,@user @user @user تركت الصور الحقيقيه لصهاينة العرب مع اليهود ورايح تنشر صوره مفبركه وتقول نقاش لحساب مين يا خنزير
normal,@user @user اخرجوا خنازير الجزيرة تتغير اموركم كلها خلال 24 ساعه فقط الوضع بسيط بسيط ،،، الكل سيهرب… @url
offensive,@user @user @user شاربين بول البعير ،رعاع وهمج وبدو،كفار قريش ،جرابيع الصحراء .. كل هذا وتبونا نحسن ا… @user
offensive,كله ياخد باله من الاوساخ الي داخله الهاش تكتب كلام وسخ ريبورتات ليهم
normal,اللاجئون وشبكات التهريب بهدف لم شمل العائلة @url
normal,كمية التحرش اللفظي الي تعرضت لها في الوسط السينمائي والصحافي في بيروت كبيرة
abusive_disrespectful,إن شاء الله من هالحال واردى فريق كريه خنازير
offensive,شاهد: صاحب فيديو التحرش بفتاة التجمع في مصر يستفزها بفيديو يخرجها عن صمتها.. وترد: المنتقبة بيتحرشوا بيها @url
offensive,اولا التحرش مش 100%من الراجل الست مسؤوله برضه عن جزء اللي هو اللبس والحشمه ولو عندك اعتراض علي ده تقدري تفسريلي ليه… @url
normal,زمان كان الرجال فوق الخيل والحريم يتفرجون والان صا… @url
offensive,@user @user @user @user يوصي البهايم بشرب بول البعير والبقر ودمنهم كمان ماكفاهم غائط ال… @user
disrespectful_normal,@user @user الشمج تعرفيه مطوع ويخجل يسلم ع الحريم
normal,@user @user بول البعير جاب لنا نفط سعر البرميل 77$ وبنصدر يوميا 12 مليون برميل بول بعير
abusive_offensive,فيديو لى حمار يهجم على رجل وهو يحاول التحرش به واغتصاب: @url عبر
offensive,@user @user أين وصلت ياشارب بول البعير
disrespectful,@user @user لا تتريق وتتبجح على الرجل انت ما زلت تشرب بول البعير
offensive,@user @user ثنين ماك تشكن لحم ؟؟ خنزير تاكلين اثنين بعدين من متى نزل عندكم وجبة تشكن لحم ؟
offensive,مدري متى بيتحرك ولي العهد ويعطي المرأه حقوقها ويفك أسرها المسمى ولايه يهوديه
normal,@user @user ثانيا الفرس لم يحتلوا لا سوريا ولا لبنان وانصحك ان تبطل شرب بول البعير حتى ما يصير عندك خلط… @url
offensive,ذا اخر من يتكلم هو وقضايا التحرش حقته. @url
abusive_normal,حينما تكون هي متبرجة لا يعني ذلك أن يكون قَدْرها الازدراء والتحقير والعبوس بوجهها أو الجور في حقها أو حتى اتهامها…
abusive_disrespectful,@user لاعبي الكرة الافارقة معظمهم عاهرين للاسف،
offensive,غدا #ليفربول يلحق مانشستر ،،، كلما نتشمت بهذا الفريق نخسر بالمباراة التأليه ،،، خنازير تشور
disrespectful_normal,@user @user ههههههههههه يلعن غيرتك اللي تعدت الحريم،،،وش ذا كله يارب انك تجعله في ذالحال وازود وتز… @url
normal,وفي ختام الندوة قدم الحقوقي والمدير التنفيذي لمركز توثيق الانتهاكات في سورية يوسف وهبة ورقة تحدث فيها عن الحالة الق… @url
offensive,لا دول يولعوا بجاز وسخ بقي طالما عارفين @url
disrespectful_normal,لو التعدد بيد الحريم ما بقي وحدة ما عددت #التعدد_مطلبنا
hateful,@user @user مهما كان ومهما حصل فهو سمو الامير محبوب الشعب وعلى كل خنزير من امثالك التزام الصمت فانت مج… @url
normal,كلما وصل الأطفال اللاجئون إلى مراحل تعليمية أكثر تقدماً، تنمو لديهم مه… @url
normal,إيقاف مهاجم أحد الأندية العربية مبارتين في قضية التحرش الشهيرة @url
hateful,خنازير جلدهم تخين فعلا
normal,وحدة مناهضة التحرش والعنف ضد المرأة
abusive_disrespectful,هذا فريقكم بدونه يا خنازير ♥️ ♥  @url
offensive,@user لاء دكر واغلط والى يغلط فى بنت اصلا موش راجل  فا اغلط بتقول كمية اللفاظ محسسنى الى رباك كان وسخ
hateful,@user @user ههههههههههههههههههه لا تلومية اصلا شرب من بول البعير وهوه مش متعود علية
offensive,شاهد: داعية مصري يكشف سبب التحرش بالفتيات.. لأن شنطتك ذهبي يطمع فيك! @url
normal,يا معشر الهذيان العقل اصبح معقل والمعقل اصبح معتقل والمعتقل اصبح اسيراً والاسير اصبح سكير والسكير اصبح خنزير والخنز… @url
offensive,دعسس خنازير #الإسرائيلي #عزمي_حم…
abusive_normal,لو كنت مشرعاً لجرمت التحرش . . ولكن كل ما كان زي الفتاة وسلوكها والظروف كان مشجعاً للتحرش . . كل ما كانت عقوبة المت… @url
abusive_offensive,@user @user خنزير اجلكم الله هذا المعتوه
abusive_offensive_disrespectful_normal,ما الفائدة من صورة فتآة متبرجة كاشفة الوجه  عارية الساقين او  الذراعين تضعينها صورة صفحتك الشخصية
offensive,@user @user فعلاً خنزير حاقد  ونجس يجتر نجاساته على شعبنا يبطن كرها جائراً بلا مبرر.
normal,ربنا معاك يا خضر والله .. الظلم وسخ
abusive_hateful,@user @user طيب وصواريخ خنازير الحوثي الي كل يوم تنزل على السعودية ؟؟؟
disrespectful_normal,@user وين الغلط بالموضوع كلامة واقعي ماحد يعطي ابتكم وجة ي الحريم
offensive,@user @user هههه بول البعير
offensive,@user @user @user يبد انكم جميعا راضعين من خنزير واحد كلكم تشتمون نفس الشتيمه
abusive_disrespectful,باى باى خنازير
normal,والسلع #بايرة لولا اختلاف الشفوف
offensive,@user @user @user @user @user @user كما قلت واكرر بول البعير ومجا… @url
abusive_disrespectful,عيب ان ترى طبيبة 30 سنة بايرة تداوي في فتاة 20 سنة بالحمل
abusive_normal,@user لإن التحرش وسيلة ردع للإناث عن أنهم يخرجوا عن سطوة وسيطرة الجنس الاعلي
normal,ترى حتى الحريم عندهم شنبات بس شايلات ليزر
normal,والبروف ده رسالة الدكتوراه حقتو كانت في أنواع بول البعير الصالح للشرب ولا شنو؟
abusive_disrespectful,@user @user @user معليش تقريبًا كل البلدان العربية مخزية بس ما تقدر تنكر إن مصر فعلًا بلد التحرش و ا… @url
normal,خاصهوم يديرو تقنية الvar مع هاد اختراع الصفارة ضد التحرش
normal,مشكلتك التحرش ..اذا موافقه على المهرجان تواجدي فيه و…
normal,@user وشو المعيار الي يخلي البنت متبرجه ام لا ؟
abusive_hateful,@user @user متبرجة وتتكلم مع الرجال
offensive,ديوث اختك او امك وتحب تديث
offensive,تصدقوا بأيه ان الانسان ده وسخ عشان يستجدي المجامله من اخوه الانسان
hateful,علي اهل غزة قتل كل خنزير حمساوي عليكمزجمع اسمائهم وملاحقتهم سياتي مثل يوم رابعة للسحل وحرق خنازير البنا وقطب  #ارفعوا_العقوبات_عن_غزة
offensive,قوووووووووول خنازير افرح يا المو
abusive,@user كسمك علي كسمه ياتيمور مصر ياشرموط فيها 100 مليون علي الاقل 80 مليون عايشين احسن من احسن خنزير بيشرب م… @url
offensive,@user @user @user الجاهل ياهذا هو من يسير خلف علماء جعلوا من بول البعير دواء للأمراض
disrespectful_normal,@user @user بس مو كلّهم،وحتى احنا عندنا ناس لسانهم وسخ محنا ملائكه
offensive,@user @user المنشار راح يقطع دولتك من الجزيرة يا خنازير عزمي و جزم الصهاينة.. يا أقذر خونة.
offensive,@user مافي خنزير غير تفكيركم يبنات الكلبب!!!
offensive,وبعدين جنوب افريقيا اصلاً سوداء والبيض محتلي… @url
offensive,@user @user @user @user و حضرتك مش شايف قوادين خنازير البنا كاتبين العنوان ترك… @url
normal,كل متبرجه تحرم عليها رائحة الجنه
hateful,امرابط مشا للدوري الهولندي.. مبروك تفارق مع شاربي بول البعير
offensive,@user @user عندي لك بول على كيفك احسن من بول البعير ... اعطيك تذوق !!
hateful,@user @user والله يا خنزير انت وياه يا حثالة يا مشرد انت وياة  كلكم عبيد الفلس
normal,@user @user السبع لي راك تهدر عليه ، على حسب علمي و حسب وش مديتلي من قبل ممنوع عليه التحرش فالديانة تاعو!
hateful,@user @user @user فيصل جاسم خنزير يعمل مع خنزيره.
normal,@user @user لأن من يدير الفار  ذنب خنزير
offensive,@user @user احنا الغجر يا بدو؟  يا راعية الابل لا تكثرين من شرب بول البعير... ما حدا طايقكن هالايام مشكل… @url
normal,أمي الله يهديها قاعده تقول ليتك ما انولدت قلت لها ليش قالت ياخي ابلشوني الحريم كل شوي يسألوا كيف جبتي عسل.
abusive_hateful,ما بدي كون متطفّل، أعتقد أنّهم يأكلون الضّبّ ويتعاطون بول البعير، وكفى ذلك شحار وتعتير. @url
normal,لقدمضى على ايقاف حملة الاجرام الصليبية على الشعب السوري بعد ان تم عقد المصالحات وتسليم ماتم تحريره لقوات احتلال فهل شاهدنا اللاجئون بطوابير
hateful,@user @user الشعب الايرانى المسلم والذى لا ينحاز الى عبدة ال البيت والفرس .اللهم انصرهم على خنازي… @url
offensive_hateful,@user @user محامي ايش محامي خنازير او قرود
normal,هذي تعتبر متبرجه ولا غير متبرجه؟
normal,د. ثريا بشعلاني من #الفاتيكان: #اللاجئون_الفلسطينيون يعانون منذ ٧٠ عاما ويحق لهم أيضا #العودة الى أرضهم ونحن مدعوون… @url
disrespectful,@user @user خنزير اوبس
offensive,@user @user اكل خره أنتم خنازير وكلاب  بعضكم ينبح على بعض وش دخل الشيعه
abusive_disrespectful,@user @user @user @user بول البعير  لا نشربه وليس مشروب يومي يا غبي حتى يشرب وبول الابل ذكره… @url
abusive_hateful,ويجي الكلب الجبان الخنزير اللي من الciaأو أي خنزير يهودي آخر يعملي بلوك في الفيس بوك علشان قلت حقيقتهم يكفي حقارتهم… @url
abusive_hateful,@user @user @user @user هذا هو مستواك يا شارب بول البعير ...مستواك لا يبلغ اخمص قدمي ويمك… @user
hateful,@user @user هل تصدق نفسك أم أنك تتغابي وتعتقد أن الحقيقة يمكن أن يغطيها غربال كذبكم ..اللاجئون هم من طر… @url
hateful,@user @user خنزير همك ،،،،،،،،،،،،،،بالغدر والتخابر
offensive,واحتسي من شفتي الخمر كمَ أشًتَهـًـيَ تًمزَيقً ثَوبكًِ وألعَبثً بكَِ اشتهي منك..قبــــلة منحرفة… @url
normal,ومليشيات مسلحة  منحرفة
offensive,@user @user بول البعير بيكون  أفتر ميل  ماي دارلينغ
offensive_normal,صالح بن عبدالله السليمان: السعودية: هذا ردي على تهم “الوهابية” الرجعية.. بول البعير.. وتدمير العراق… @url
offensive,سبحان الله يا الواحد الي تعطونه وجهه كيف يقلب خنزير مع الوقت
offensive,يا بايره يالى عنيكى كذابييين .
normal,و سبل علاج هذا الخطأ @url
abusive_disrespectful,@user @user @user @user @user خليك هنا يا احمد اقتص من الحريم دول انا هنام
offensive,بس وش اسوي لك إذا انتي مهبوله ولسانك وسخ يالوسخه
offensive,لكن التحرش سببه الجنسين… @url
abusive_hateful,زيدي ناقص اصلك مجوسي من بلاد السد @url
offensive,طيب! هي متبرجة وعبايتها ملونه وطالعة من بيتهم بدون ....... @url
hateful,@user @user اصمت يا ابن جهاد النكاح يا شارب بول البعير
normal,@user نعم وأسلافنا سلموا أمر دينهم ورسالته لمجموعة من الجهلة والمغفلين فساقوا البشرية إلى شرب بول البعير
abusive_offensive_hateful_disrespectful,من فوائد بول البعير تحقيق اعلى مراتب الفشل حتى في ابسط العمليات السرية للاستخبارات كعملية  #اغتيال_خاشقجي التي فضحت… @url
offensive,ياخي حقين الفوردات يصدمون كل شي ياخي مهابيل ياخي ما يعرفون يسوقون  عاد الحين مع سواقه الحريم يا ساتر حريم و فورد… @url
offensive,@user @user @user على ايش فخورة فخورة متبرجة اعوذ بالله
normal,@user @user لانك اعجمي خنزير بائع هوى ولا تمت للاخلاق والشرف بشىء محمدنا سيدنا ايها المعتوه
normal,فيديو كرتوني جميل لوقاية الأطفال من التحرش..
hateful_disrespectful,يا فندم لن يغيروا المورث  دا كل مايعرفوة وضمان لسيطرتهم  على شاربى بول البعير عقولهم فارغة لايعرفون  سوى القتل والج… @url
abusive_hateful,@user @user @user @user خنازير القرضاوي الله يكرم مخلوقات الطاهره عن الاخوان خونة… @url
offensive,@user @user @user هههههه و الله انكم مسخرة الشعوب يا شعب الصفر يا كفار قريش متواكم جهنم ان شاء الله يا شاربي بول البعير
offensive,سياسية جمهورية تسب ترامب على الهواء وتصفه بـ “خنزير متعصب” (فيديو) @url @url
offensive,#تركي_ال_الشيخ خد غنمك وابلك وانسحب يا بول البعير - مصر كبيرة عليك يا اعرابي @url
hateful_disrespectful,لو فعلاً بيهرب كان هرب لدولة اوربيه مش عربيه يحكمها خنازير ايران هؤلاء اكذب من ابليس ومن ص… @url
abusive_disrespectful,@user @user اسمع افريقيا طلع عندها اخبار العلم في تطور يمههههه @user
abusive_offensive,@user @user @user التحرش بالأطفال مب نكتة يا قذر
abusive_disrespectful,@user @user @user ولوكان طلع ولد ودافع عن التحرش لكان سمع ماسمع. والشيخ لم قال كدة بيقصد اللبس بيشجع ع… @url
abusive_hateful,@user @user @user شكرا ياحمار اكدت الراي اللي بقوله بقالي 5ايام ان خنازير البنا هي ال… @url
offensive,لو فيك خير اخذوك بنات جماعتك م اعرضت نفسك هنا كنك وحده بايره #ثلاثيني_وسيم_يرغب_بالزواج
offensive,وانتي متبرجة مثيرة للشفقة @url
offensive_normal,@user @user ههههههههههه انا بسهوله اعصب ولساني وسخ لايغرك طيبي انا عصبيه
abusive_disrespectful,نفس المجتمع: عاهرة.. سافرة.. متبرجة.. شك…
hateful,كلاب. و. خنازير. الخنزيرة.  اعزكم. الله.  بعد. ان. أخذ. منهم. التعب. و الإرهاق.  من.  النباح.  و. الكذب. و تلفيق ال… @url
disrespectful_normal,عُلا رشدي اخدت جايزة زا بيست في الحريم.
abusive_disrespectful,شبهتكوا بالخنزير علشان هو حلوف مابيحس
normal,@user @user انت قلت يا كثر قصص التحرش انا معاك فعلاً عن التحرش و التحرش في كل مكان ولكن هل الفتاة بين هؤلاء… @url
abusive_normal,كل دول العالم فيها ظاهرة التحرش بالذات مع البنات سواء بنص اليوم او بنص الليل متستره او شبه عاريه وبنسب كثيره بعد بس… @url
normal,@user @user انا اوافقك بخصوص السوريين و العراقيين اما بخصوص السعودي مو بحاجه انه يقعد بالكويت بدو… @url
offensive,من الجزائر بلد المجاهدين اكبر خنزير عرفته السعودية هو مح....بن سلمان اللذي يدفع لزوجه وسيده ترانب المليارات والمسلم… @url
normal,وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…
disrespectful_normal,لكل متبرجة ولكل محتشمة على حد السواء
hateful,@user @user هي دي مشكلة كل خنازير البنا تعتقد ان الاخرين كلهم تابعين مثلهم للسمع والطاعة واقولها لأمثا… @url
hateful,@user والله بول البعير أطهر من وجهك النجس يا جرثومة
abusive_disrespectful,@user @user @user مقوله شهيره .خنازير الخليج
abusive_offensive,@user @user طبيعى ابن الوسخ وسخ
abusive_normal,@user @user واكا غير مسلمه نجيبها هنا متبرجة شبه عاريه ونتفرج فيها نقول غير مسلمة اوووم المرض الي فيكم ياشيخه… @url
offensive,اسطورة يا ميلنر اول خنزير احبه
normal,حوريه وهاله #افريقيا_يا_اهلي
abusive_disrespectful,@user @user @user ههههههههع مصدق نفس هوه الي واجه الجيش العراقي  يا شارب بول البعير ما تسترجي على گولت اخوانا السوريين
abusive_disrespectful,ممكن اعرف انا مين اللى بيقود المؤامرة على ماسر يا خنازير
abusive_normal,من تاونات..تدوينة تثير النقاش داخل مواقع التواصل حول قانون التحرش الجديد @url
abusive_disrespectful,لما تشوف تصرفات العرب باليمن بتتأكد إنه أصل الإنسان خنزير.
normal,سوسة: الاحتفاظ بحارس مركب طفولة بتهمة التحرش بطفلة الـ6 سنوات @url
hateful,خنازير النار و وقودها .. ابليس اعتزل و تركهم يكملوا عمله .. الله يلعنهم .. @url
normal,حطمت أغلال يدي بكل خنزير أسدي.
hateful,@user @user @user أبناء الهنود والبنغال يتكلمون شاربي بول البعير المغرب اشرف من امهاتكم
abusive_normal,قانون التحرش الجديد  # بلال الشملالي @url
normal,@user @user تعلم من خنازير ولا حمير
hateful,@user @user @user لا تشيل هم سوف نبني اليمن بعد التخلص من الخونة من خنازير المجوس
normal,ولماذا يصدق اللاجئون سياسيين كاذبين بعد أن…
normal,هل العري للمرأة سبب التحرش
abusive_disrespectful,تنابل الصحراء....شاربي بول البعير... @url
offensive,@user هههههههه خنزير نجس اتفووووووو عليه
normal,من عجائب وغراب القوم عندما يأكل لحم البعير يرجع يجدد الوضوء  ....وعندما يشرب بول البعير عادي عنده ....؟!
offensive,كنت شاكك فيك من زمان يا وسخ  @url
normal,يظل التحرش في نظر الانثي تحرشا
normal,يارب انصرنا #افريقيا_يا_اهلي
hateful,@user لا نريد خنازير
hateful,@user @user @user @user كرم الكلب عن هالسفله وانا اخوك هذولا حضيرة خنازير هم وعزمي معهم
hateful,@user @user لست سوى حثاله مثل اسيادك ايها الخنزير المتشرد .. طبل اجوف تردد مايقولون .. ارعبكم محمد بن… @url
normal,من هو العربي الحُر الاصيل اللذي يرضى بأن يحمكه في أرضه مجوسي فارسي خنزير !؟
normal,يقول عزمي بشارة: لم يكن اللاجئون الفلسطينيون عالة على أحد، ولم يكونوا عبثاً، بل كوّنوا مجتمعاً نشيطاً ومنتجاً وعامل… @url
offensive,@user @user مملكة شاربي بول البعير
fearful_normal,امال مضايقين من التحرش ليه بقا ؟! @url
hateful,اهل الشام احتضنوا العراقيين الشيعة والصفويون مرتزقة حسن وقبلهم الارمن فكان الرد هو الغدر ،،، خنازير لا يؤمن شرهم
normal,@user @user @user كتب الشيعة تطفح بروايات شرب بول البعير عن الصادق والكاظم أنتي قاعده تسبين الصا… @url
offensive,تأثير شرب بول البعير على بني سلول. @user
abusive_hateful,@user @user @user محمد بن سلمان خلاكم تلفو حولين نفسكم بول البعير احسن من الكلام معاك خلي… @url
offensive,@user @user @user اكيد ، شرابين بول البعير في وادي والشعوب الثانيه في وداي اخر
hateful,ارتفاع  سعر  بول  البعير  في السعودية وعند  جعجع
normal,عشان ربنا مدينا هندوس عليهم
abusive_normal,يعني بالنهايه ما راح يتضرر غيرك وإذا كان طلاقة محتواه لإثبات… @url
normal,هذا الأسبوع، لا صوت يعلو صوت ضحايا التحرش في أمريكا منذ اندلاع قضية تحرش مرشح المحكمة العُليا بزميلته في الثانوية .… @url
abusive_hateful,عشان تعرفون أنكم خنازير… @url
hateful,ههههههه ناطق التخالف أصلا كان شارب بول البعير. @url
abusive_disrespectful,@user @user ع اساس ان خنازير المجوس احلوا السلام في اليمن والعراق وسوريا ولبنان وفلسطين
hateful,يوجد بتويتر خنازير
normal,كما سبق وأكدنا القصاص عاجل وسريع فدماء أبناءنا اغلي وأطهر  من كل كنوز الدنيا_والتصفية هي المصير الحتمي لكل خنازير ا… @url
offensive,@user @user @user من جد الأعلام عندنا ظالم جدا ولو انها متبرجه كان اظهروها أعلامنا كأنها محاربه ولك… @url
normal,كل واحد بيعمل بأصله بس فيه كتير اصلهم وسخ!
normal,ليست فقط #لبنان بل أغلب مجتمعات الدول العربية للأسف الشديد تفتقد لثقافة حماية ضحايا الاغتصاب أو التحرش.
offensive,@user @user اقول ..خليك على شرب بول البعير احسلك..لاتكون تخلط بول باكستاني معاه..
offensive,ي خنازير بن زايد
normal,@user @user @user @user معظم الاراء بكون للتنشئة الاجتماعية دور كبير فيها لهذا السب… @url
offensive,انا متله متبرجة من سنة ويقدم ان شاءالله
abusive_offensive,@user @user كيف تقولون على ترامب خنزير اونتم عندكم اكبر قاعدة عسكرية له؟! الله يلعن حليب الحمير الي سوا في عقولكم كذا
disrespectful_normal,مسج بيقلي لو سمحت بطل حكي قاذورات وكلام وسخ انت مو هيك ابدا
hateful,صباح الورد و تباً لمجموعة الثمانين  خنزير @url
abusive_normal,مقال رائع ولكن نريد  مقالات  فكرية  ووطنية-شعرة من جلد خنزير | الشرق الأوسط @url
abusive_hateful,@user @user @user مش احساس اكيد شاربين حليب خنازير ما بتشوفهم مخنزرين و ديوثين و التمتع عندهم دين
abusive_hateful,@user @user هنا اعترف انه سوري وسخ
offensive,راهو نقدر نر ونسمعك وسخ وذانك لاكن انا سكتت علشان متربيه
abusive_offensive,@user @user بن عاقول  هذا ماكل لحم خنزير الله يكرمك  ماعنده شرف ولا شي يكثر من البطل ويجي يدش في اعراض النا… @url
fearful_abusive_offensive_disrespectful_normal,لمن اضارب مع احد وسخ ازعل انو اهلي  مربيني كويس وما اقدر ارد عليه بالمثل
normal,بعدالودادوالنجمومازيمبي دورك يا حوريا#افريقيا_يا_اهلي
normal,بس على الشيعة
hateful,يا من ظللتم تتباكون على خنازير منظمة الكنيسة الإرهابية لثلالث ايام
offensive,ما يحتاج نقولكم وين تحطون الأحصائيات .. كرة القدم ما قل ودل .. كرة القدم اهداف يا كلاب يا خنازير @url
offensive,جسد شقيقتى الساخن يدفعنى إلى التحرش بها
abusive_hateful,@user @user مبقاش غير الانجاس راضعي لبن الكبير وشاربي بول البعير اللي يتكلموا علي اسيادهم
abusive_offensive_hateful_disrespectful_normal,ثم ثانيا كيف طلعت متبرجه تتوقع اي شي يحصل ليها .. يموت ليها زول ولا تزر وازره وزر اخرى
offensive,سياسية جمهورية تسب ترامب على الهواء وتصفه بـ “خنزير متعصب” (فيديو) @url @url
normal,والهاش يكون ترند من اول اليوم #افريقيا_يا_اهلي
hateful,@user مشاء الله عليكم ولي تحت امركم يمشون قد استلمو والمرتبات ي خنازير
hateful,@user ههههههه قناة بي بي سي عربي الناطق الرسمي بإسم خنازير حزب اللات الارهابي
hateful,سؤال هل شربت بول البعير @user
normal,@user @user مشاكل الجاليات  البورماوية و السوريين و اليمنة و الأفارقة  في بلدنا تتفاقم ولم نسمع بحل جذري  لهم
offensive,@user @user خنازير التحالف العربي
disrespectful_normal,شفيها لو طرشتي واتس تسولفين شوي مب لاازم فون مال ساعتين ترا مب كل الحريم لهن بارض هالكثر يسولفن والله
offensive,وينها اربعينيه ثلاثينية او متزوجه محرومه ندردش سوالف منحرفة ثلاثينيه
hateful,@user ١٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠ مليون داهيه تتحرق بجاز وسخ في جهنم يا بعيد
abusive_disrespectful,@user @user بس ياكبسه يابتاع بول البعير
normal,دريت ان اعضاء جسمي كلها بايره في بايره
fearful,@user @user @user اه والله شايف ذبحنا بول البعير  مش مخلينا نفهم نظرت العالم المثقف المطلع النبيل الشريف
abusive_disrespectful,#محمد_بن_سلمان_للحزم_عنوان يتحدث عن النوووي يااخي الله يرحم ابوك بطل كذب خلك في بول البعير والمسابح والله ماتعرفو ش… @user
abusive_disrespectful,@user @user @user خنازير
disrespectful,خنازير ومرتزقة قطر. @url
hateful,@user @user قناة خنزيره وموظفيها خنازير فطبيعي اللي حصلك ليش الأستغراب هذا جزاء من يعيش مع الخنازير
abusive_hateful,وانت بيض الله وجهك والله يستر عليك من خنازير ايران في الكويت . @url
normal,@user نملة عنده شرف أكثر من ال سلول خنازير لعنه الله عليهم وعليك
normal,@user @user محد مصدقك إلا كل خسيس وعميل وحاقد ليس على السعودية فحسب بل على العرب والمسلمين وكل من تربى مع خنازير ومجوس ويهود
offensive,يستثمرون  الاجنبيات  المرتزقه
abusive_offensive,@user @user @user هو ي بايره روقي المنقه
normal,في وستروس نفس الامر  تعامل الجنود مع المراءه مع تفرج المواطنين عليها لايعتبر نوع من التحرش بل لتطبيق الدين @url
abusive_hateful,@user @user الان يفرون كالجرذان من الحديده. خنازير ايران الكلاب. كيف مليشيات جهله تحكم اليمن لا يمكن ابد
offensive,@user @user والله التعوسي انطق طق من الحريم . احسن يستاهل البدو الكلب
offensive,من قال أن الوطن لم يمت بموته فـ لينظر لـ خنازير ا… @url
offensive,عشان تبقوا تحتفلوا بعد ماتش الذهاب اوي يا وسخ انت وهو، النادي الأهلي جامد عليكو
normal,باير = كثير الكذب
abusive_disrespectful,ترى ما رأي الملحدين و العلمانيين العرب عندما يصبح شراب بول البعير دواء يباع في صيدليات دول الغرب المتحضر !!
offensive,@user @user خنازير البنا
normal,واارجال في عدد تزايد ومافي حريم مسيار
offensive,صداقتك بايره وفعالك الفشله
normal,والسلعة بايرة اذا بارت وكسدت عند صاحبها
abusive_offensive_disrespectful_hateful_normal,مرة كان فيه دكتور يدرسنا لابتوبه كل أبوه كاتشب وأكل، وسخ مقزز، وما كان فيه برجكتر، فكنا نضطر نطالع في لابتوبه
abusive_offensive,@user @user @user @user بول البعير أفضل من شرب الخمور والدعاره !!
abusive_offensive,محنه مولعه مولع ممحونه قحبه ليز دياثه تجليخ اجلخ نجلخ ديوثه ساديه ديرت… @url
abusive_disrespectful,@user @user هذا خنزير مو بقره البقره تكرم عليه
hateful,@user @user الشعب اليمني لن يقبل خنزير يدّعي السلاليه ان يحكمه فليذهب الحوثي وعصابته الى الجحيم
