text,label
abusive,فخامة الرئيس صرمايته عراسك وراس سليلتك وراس كل واحد بتحبيه يا بلا شرف يا وسخة يا معتوهة صرمايته أشرف منك ومن سليلتك
normal,Gibran Bassil insists on removing the Syrian refugees from Lebanon based on the motives we are not in the process of researching its credibility
abusive,علوا تخرسي انت وكل اللي عم يرد ع الهبل تبعك  شو فرق معك اذا عم تحكي ع الموبايل وهي عم تشتغل؟؟ الشطف والكنس والمسح عمليات معقدة مثلا ما بتصير الا عالساكت؟ وشر دخل الموبايل بغلا المواصلات؟ بدك ياها تبيع موبايلها مثلا بدل ما تشكي الغلا؟ 
abusive,"Oh Prince of Shutamamin, I have a victory like the soul of Satan in Paradise"
hate,"Gibran Bassil is still believed to be bastard, and he and his aides will not come out"
normal,مش انت اللي قلت وسام الحسن له علاقة بإغتيال رفيق الحريري في مجال انت وعثمان تبتزوا بعض بعيد عن العالم وتخففو شحن
normal,روقنا هلأ يفكروا الناس نزلنا عليهن بعصايات وهراوات جلدناهن سلمياً
normal,"Response, harmony"
normal,"And most of them, my friend"
normal,The comparison between Gibran Bassil and Dr. Samir Geagea is not permissible. The first arises in politics and ...
abusive,Time fell on the indulge
abusive,Haddi is governed by Khoras from a year
normal,ونعم بالله 
abusive,"No, my friend, no one is a dead defect, and one tool is a deadly hand"
normal,"How does Prime Minister Hariri mean?For the science, the major leaders were absent from this conference, including Hariri, and they were represented ..."
normal,ما شاء الله تحليلك شوربا مثل كل التغريدات؛ ممكن تنورنا يا أستاذ وئام شو هني الخدمات الي ممكن حدن ثاني
abusive,المذهب أسدي كلب
normal,كل اتباعك أُميين يا  ؟ 
normal,He deserves his right and his face
abusive,هيك بدافعو عن شهيد قائد ؟؟ اجري بتربايتك يا بلا شرف
normal,Nasrallah has not strengthened the friendship with the person of General Aoun and Minister Gibran Bassil is the July War and WikiLeaks Documents
abusive,صيروا زلم ووقفوا بوجه ياللي مسيطرين ع لبنان بقوة السلاح وطلعوا خنازير حزبالة من بلدنا وبعدها تعال واحكي يا طرطور
normal,يرحم أبوك 
normal,"Where is the mistake if he said that he did not preach the issue of Gibran Bassil and accepts the attack by President Berri, that he would be a double standard?"
normal,رئيس حكومي فاشل 
normal,We demand the withdrawal of one and a half billion from Lebanon in response to Gibran Bassil's statement
normal,ضابط شو سوي اكيد نسيت الري 
abusive,"Oh, Hamarweh"
normal,مش انت لبتقول مين بيسمي شيخ الطايفة الطايفة بريئة منك ومن امثالك وطالما بالجبل في دروز شرفاء
abusive,كول تين و هوا على الجوز
normal,"All loyal shames and respect remember the generosity of the people of Damascus, Damascus, embraced the Lebanese in their ordeal, the Iraqis and the Palestinian ..."
normal,"After objections and then reservations, Lebanon and Foreign Minister Gibran Bassil succeeded in including the final statement on the return of the displaced Syrians ..."
abusive,شغلة الطب مافيها اي ميزة اذا على هالحكي كل العالم ماتت بسبب الامراض   كول هوا هوا عليك وعلى عقلك يع نرفزتني
normal,ناهيك عن المقاومةكل القواينن اللبنانية تعارض الإعتراف باسرائيل كدولة و لبنان من الدول ال من أعضاء
abusive,"I am this, Professor Jin Balat, I don’t know what they want to do."
normal,يا استاذ وئام معك حق لازم ينسجن مع الحريري و كل القرطة شي مرة فشلي خلقي و حكي عن فساد حركة امل كرمال تقنعني 
normal,There are no bars of the night by the campaign on Gibran Bassil B from us
normal,ما تفضلت به يا أخي هو منتشر منذ عقود ومنذ قررنا كلبنانيين أن… 
normal,ايضا اسم جبران باسيل الو حصة ببرنامج طوني خليفة   هاهاهاااااااا
normal,"The home of the center is the protector of the Lebanese unity, and you asked you to return the master of the center of the center to protect coexistence, and if there is a polluted thing that is weak souls, which accepts the presence of a moderate and strong prime minister who receives in all countries of the world to the number one in Lebanon"
normal,السيد طلب نحب بعض لك يقبرني جبران باسيل انا ❤ ❤  ❤ ❤
normal,انت من وان بطفوك 
normal,بعد أن قُتل مليون وسجن نصف مليون وهجر ونزح عشر ملايين لازال السوري الأهبل متفاجئ من التعفيش بيجلطوا بلد هالسوريين
normal,يا خيي هالباخرة الكهربا الشرطوطة شو حقا جديدة من الشركة
normal,"Lord, make you happy"
abusive,ظاهرة المذيع الطنبر بلا مؤاخزة
normal,على اساس معاليك الدول العربية الأخرى امثال سوريا السعودية وغيرها يتقنون فن الاعمار 
normal,And who want to be seen and rants on televisions
normal,"Suleiman Franjieh, it is possible that his name is Matrouh."
normal,على أساس انتي احسن من البدو اول شي يكون عندك كهربا بعدين بنعيب على الناس 
normal,"Becky Anderson asks Gibran Bassil, the most economist about the science of Lebanon, as he answers the Positive of Zajal about the great Lebanese people ..."
abusive,كول هوا مين ما كنت تكون بتسوى صرماية
normal,ولتحقيق مبدأ حرية الرأي والإنتماء السياسي والتنوع في الجبل 
normal,مشكلتنا في لبنان البعض اعطا انطباع ادفع ثمني واشتريني وعلى هذا يقولون شكرا قطر 
abusive,"But, donkey, Cole Hua, and Blid Bouzk is the best."
normal,يا فرحة ما تمت
abusive,You are a tweet from the cabarets of 😂  🤔  the pyramids 🤔😂
normal,"Above Rasu, but you did not specify any head of"
normal,No worse than a corrupt bureaucracy except an honorable bureaucracy
normal,انت ما جاوبتي عالسؤال وهاب ماذا عن ثروته يا لولو التوحيد  
normal,لا أدري كيف سمح لبنان لنفسه بقبول مثل هذا المسخ أن يكون حاضرا في القمة لبنان التنوع والحضارة والفن
normal,ههههه كيف عرفتي
normal,"We understood your story with the veil. Vicky thinks about our fat, my soul."
normal,هل بدأ مشوار الرئاسة خارجيا عند جبران باسيل وبدأ تقديم اوراق اعتماد
abusive,لك ياصرمايي محدا سامعك لعمى شو طبل 
normal,لا يجوز تجاوز الدستور وتطبيق قانون سكسونيا 
abusive,What a meteor
normal,خليه يشوف اللي بجنبه القصف الاسرائيلي على ميليشياء ايران ولا حابب يستنكر عن طريق ف 
normal,استعملو الحكمۃ يا أهل التوحيد 
normal,"How much we would have been if we were in a state of law and institutions, the teacher of Imad Othman would not have reached the presidency of the ministry"
normal,"Professor Wahhab, does this misuse of Saudi Arabia and the UAE?Do we forget their support for terrorism at the same level of Qatar?We hope you are enough"
hate,جحاش البعث نمسح فيهن الارض من الايراني والروسي يا كلب لا بقى تهد مراجل ولاك احكم بلدك بعدان تعى تشاطر
hate,"Stop Hubble, gentlemen, Jablatin, no orders from the Baath Party, nor from the Assad regime, if you are in you ..."
abusive,فشرت يا زنديق و طويلة عرقبتك عثمان تاج راسك 
abusive,Badri Uta was holding the right to tweet him against Qatar
abusive,حط صرماية بتمك وتم يلي خلفك فهمت ولاك كلب
abusive,فشرت بنص عينك ياكلب
abusive,"Ahah, Habila, Sheila, the picture, Shil, the security of Israel, which means its right to strike Syria and the resistance in order to preserve its security ..."
normal,"The weight of its vacuum and its lightness, I congratulate those who wrote these words for you, brother,"
normal,"Although the Arab kings and Russes were shook, there are stars of His Excellency President General Aoun Al -Qayed, the resistance national hero ..."
abusive,"This is the sheikh of the tiles, the gypsum, whose conscience is harnessed, lies to our religion, and covers it on a heretic that wears to our religion, stop the heart ..."
abusive,"Sarmah Othman Barask and Bras follow behind you, and you are the one who should be in prison, hypocrite, O Mudar, and we will not be silent about you before you ..."
abusive,"Because you, Professor Habib, you and those who represent from a barbaric and bloody thought, do not understand except the language of wars, blood, and ruin, you and your culture ..."
normal,"The evidence is a successful brothers, what God willing, they should work at home"
hate,اعلا شي وصلت له يا فيصل ان تكون لاجئ درزي قذر في قطر هذا انت
normal,"The homeland of coexistence and freedom, the homeland of honesty and love, this is all that we need to obtain this country. We have to prepare a conscious people ..."
normal,"Minister Gibran Bassil was the first to present the issue of their return to their country, not from a racist position, considering that everyone later met ..."
normal,عيب ما بجوز هذا التخاطب لو سمحت نحنا أهل 
normal,شكرا لصباط امير قطر 
abusive,ولك يلعن روح ابوك على ابوه للإسد يا خنزير يا ابن الخنازير بس ولا ارنب بس ولا بلا شرف انت وخنزير الضاحيه
normal,يا بيك عّم تخبرنا عن شي ما فينا تعملو نحن ماًعندنا نواب ولا وزراء بمثلونا بالدولة الا اذا زهقان وعبالك ليك 
normal,الدولة اللبنانية وأقطابها تريد إزالة إسرائيل من الوجود ولا تريد السلام العادل والشامل ولا مبادرة بيروت
normal,استقبل رئيس الحكومة المكلف سعد الحريري ببيت الوسط بعد ظهر اليوم وزير الخارجية في الحكومة المستقيلة جبران باسيل
abusive,"Every time I discover a kind of jams in you, Nadim Qutaish"
normal,انور الخليل عندما قدم للرئيس عون لائحة بالمفسدين والفاسدين وورد اسم جبران باسيل فيهاوضع الرئيس عون اللائحة في خزانة
normal,Did you know that Gibran Bassil does not agree with the existence of Israel
abusive,"Shut up, Iran's dog"
abusive,كول هوا اندعستوا خلص بئا انكتموا
abusive,يا جبران باسيل اذا انته حمار ما تفرق بين الحصار والمقاطعه اسأل كارولين يمكن هيه افهم منك  
normal,شو الأخت إيفا هلق فايقة بتصدقي ما عرفتك بلا مكياج 
normal,هاهاها للأسف كان عنا حرب ودول حاكمتنا متل سوريا والسعودية وإسرائيل وغيرن أنا بقول جبران
normal,شركة روزنفت خبيرة بدفع الرشاوي جبران باسيل
normal,يتوجه وزير الخارجية والمغتربين في حكومة تصريف الاعمال جبران باسيل الى سويسرا  للمشاركة في منتدى دافوس الاقتصادي
normal,We need new leaders
normal,Insanity follows Farah to liberate our Kurdish brothers in Afrin from the gangs of Al
abusive,"You, Shaban, you are tired of a sleeping spirit without a power"
abusive,الصعلوك سليمان فرنجية نحن مع المقاومة في اي زمان ومكان وخصوصا في القصير ليش مينك انت يا أهبل اذا كان جدك باع البلد لحافظ كلب انت بعت عائلتك
normal,Chloe is a natural beneficiary that is indifferent
normal,"I did not work, my love, and they are overwhelmed without our beautiful, but I like your thinking"
hate,"By God, my companion, come to me with the love of my vocal cords, and I am uncle."
abusive,سدو يا خروف قوى نبضك هلق العقاب لوهاب وهاب قاتل ابو دياب 
normal,"And when the President of Tariq Gibran Bassil defends the Syrian regime, did he forget what this criminal regime in Lebanon did ..."
normal,"Of course, the comrade is names from the neck and response from the matter of mortar only, no other"
abusive,"If you do not leave your hatred on Gibran Bassil, your objectivity is lost"
normal,"They can be held accountable for deaths with traffic accidents, medical errors, chronic diseases, and victims of honor crimes."
normal,وزارة الاشغال المبادرة الفردية من ميشال ضاهر لإنارة ضهر البيدر عمل مشبوه هدفه إنارة مشوار جبران باسيل الى دمشق قريباً 
normal,فكرة حلوي حبيتا      
abusive,تعرف تقول لنا جدك منين وأصلك منين  قبل ما تتكلم انت وتسأل عن التاريخ وانت مجرد كلب نابح نازح لا أصل لك
abusive,"Bishel Ibn Zanian, your morning, our teacher"
abusive,مين هالحشرة ليرسل وفد هههههههه بجد مجانين انه بأخبار العاشرة بكاراكاس هذا و قد زار وفد م  
abusive,It means a donkey and know that the money for your master is good
normal,We are all wahhab
normal,جبران باسيل ل ربما علينا أن نعلم رئيس ڤنزويلا كيف يرتدي البيجاما
normal,"All the militias are the conglomerate facing Gibran Bassil, not a stranger, as much as an extent that is a guide to fight Gibran in it ??Miaomo Media"
normal,"I wonder from the Arab regime that will help the afflicted countries to regain their health, not all Arab rulers"
normal,جبران باسيل يطبّع قُبَل على خدود الدولة الغاصبة
normal,مياومو الإعلام بدا ثورة على الي عم يمول محطات تلفزيونية لبث شائعات على العهد وفخامة الرئيس وعلى وزيرنا الملك جبران 
abusive,"I do not exclude any Gibran Basil. Rather, morals"
normal,طيب وهذا اعترافكم بالصوت والصورة
normal,دخيل البك شو بحبك   
normal,يا زلمي حاج تحكي خلّي أصحابك الإيرانية يشترو سندات خزينه بشي مليون أو مليار دولار ليش لاء؟؟ و  
normal,With you Wahhab in fighting corruption and the other
hate,"News newspaper, Khiri Hedy, which is affiliated with the pigs. Following the Bashar regime, you want to take their words, and they write a spirit of men and ..."
normal,Do not uniquely nor cancel yes to liberating the sect from Brath of tyranny
abusive,This is a trivial and false person. All the goal of the article is the quotes on Gibran Bassil
hate,طيييط عليك وعلى وهاب يعلن اللي عطاكم الشهادة انتو الاتنين اجحش من بعض 
normal,مو جبران باسيل لي يقرر إن أمن إسرائيل حق والا ما حق
normal,"Urgent Gibran Bassil, we thank the Emir of Qatar, who broke the siege imposed on his country and arrived in Beirut"
normal,مع أنو بعدو عقلك ناقص بس حبيبتي بلبنان في ديمقراطية وأكبر دليل إنو أزلامكن و…
normal,The officials have no Lebanese officials
normal,طويلة على رقبتك
normal,عم يضكو علينا و بدن ينصبوا و مش عارفين كيف ليش ما عملو نقارن للقمة العربية من عشر… 
abusive,خلص كول هوا  شو سقيل
normal,زمن الصهر جبران باسيل زمن التبعية والتعطيل
normal,مفكرين كل العالم متل المعارضة السورية
normal,جبران باسيل ديكور لبناني والمحركات إيراني
normal,"The fall of Maarab's understanding of me reminding me of the fall of the agreement before the war of cancellation is a sick person who is not satisfied with absurd wars, even if they came up with a president"
normal,هل رايتم عصفورايفضل البقاء في قفصه خوفا من رصاص الصياد 
abusive,"You are the first accused, because you are the largest Arab Sardia"
hate,انتو العونية ضيعان الحكي  معكون  ارطيط كلاب  كيف الله بلى لبنان فيكون
normal,"Do you dream ,,,"
normal,بشار قتل وشرد ويتم شعبه ركز على شعبه مش حرب دول بشار خطف وقتل وذل اللبنانيه بما فيه الكفايه 
normal,ولا بسطة خضرا 
normal,الكل يتكلم عن الفساد والكل يُتهم الطرف الاخر وكأن الاشباح هي الفاسدة وأهل السلطة أهل الخير والشرف مش مقبول
normal,Please cancel the treaty.
normal,"On your eyes, they are not glorified, but a focus in matters and events is clear"
normal,والله لا يكتر خيرك
abusive,"Tzk in you and my followers, with the tightening of your gathering, I was your records and your patriotism."
normal,"Neither with the truth nor with falsehood, neither a male nor a female, neither potatoes nor eggplant"
normal,اعذرهم معاليك صوت الحق اربكهم و حب السلطة و المال يتحكم بهم 
normal,النائب جهاد الصمد للوزير جبران باسيل من وهلق شو ممنوع المس بالطائف ومن استعجل الشيء قبل أوانه عوقب بحرمانه
abusive,خراس ونضب وين وطنيتك يا زمك وقت ابو دشداشة ببهدل دولتك ورئيسك خراس ونضب
abusive,جبران باسيل معتوه
normal,You do not sleep at night to offer us a government
normal,"Gibran Bassil succeeded the tricks of justice writers from the same house and the same abdomen, and his prophet is wild to offer the tricks of brothers, a witness, so that the earth remains and remains ..."
normal,"Gibran Bassil and his strategic ally of the resistance so that he says he is otherwise, or Mr. Hassan Nasrallah says otherwise, some words are on Twitter ..."
abusive,دولة رائعة بس نحنا عرصات
abusive,"If this time, you tell us that I returned the story of the government formation for the first box, and I will move you to your sister's sister."
abusive,وئام زرع شعر شالو من طيزو زرعن براسو من وقتا ضاعت لبوصلة صار يتدشا خرا 
normal,"God revives your origin, Professor Harmony"
abusive,هاد معالج نفسي لك يخرب ديارك الله يكون بعون الناس اللي بتتعالج عندك
normal,وين الغلط اذا قال انه ل بيوعظ بموضوع جبران باسيل و بيقبل بالتهجم عشخص الرئيس بري بكون عم يكيل ب…
hate,كمان انتا سوري ولاك قرد ولاااا
abusive,إذا إتعدى على أملاك النهريه أنتم تعديت على لبنان يا عكاريت 
abusive,طلاع من الخسة وشوف حواليك انو نص البلد عم يحكي متلي انو شو بدا شطارة وتخصص تا يحكي الواحد بمواضيع طالعا من مناخيرنا وإبن عشر سنين بيحكي فيها بعدين احترم لأن وحدك بتاكل هوا
normal,"They are racing to distort and turn the facts of the Gibran Bassil interview, followed by the eye of the eye of the sun, such as what a clear patriot, like the eye of the sun, creativity, and pride, but ..."
abusive,"Although you are dirty and shed, but I agree with you"
normal,اصلا اذا انتخبت او ما انتخبت حا يضلن   
abusive,"Dammum, how many times have you understood your understanding, a pension."
normal,جبران باسيل ل  ربما علينا تعليم الغرب كيف تدار بلد دون ميزانية
normal,The word Gibran Bassil was ashamed of it and shy all the Arab nation
hate,"If everyone will throw Arab Arab politicians in Al -Srami, that a lot of something is good"
normal,"Some of the tweeters are foolish with every foolish arrest, he hears Munayeh, Mr. Show, who tells about President Aoun and Minister Gibran Bassil"
normal,"By God, they went out"
normal,"Before she was merciful to the Order of Al -Hassan, he was a participant of the killing of Hariri and Hariri."
normal,"The words of a defect are a defect and a million are the defect of the Bedouins that tell about them. They became doctors and engineers, and they fired moons into space ..."
abusive,"And you and you, what are you right, a French franch"
normal,طيب وشو رايك بتوظيف كتاب عدل اخوه من مفس البيت دون السن من
normal,متل ما اعترف بالشيخ الي كان قبله معترف بهذا حرام خلي يفش خلقه بيرتاح نفسياً ومعنوياً  
abusive,"We have the closer of the mountain, a summit of struggle, and you are strange to us."
normal,زبون السوريين منذ اكثر من عشر سنوات 
normal,"If only a unity tweet in favor of Lebanon or for benefit instead of gossip and forgetfulness will not harm you to pay attention to the internal situation, but you ..."
normal,"I want you, so you will have it"
normal,هدول صنف معين من البشر ما بيقدر ياخد موقف من جريمة الا اذا عرف مين عملها وحسب المجرم بكون الموقف
normal,عندي افكار كتير حلوة و بتخدم الحزب    
normal,You are the voice of truth
normal,We ask all the lovers of the state and Major General Othman not to respond to this motor so that it does not give more value than its size and thank you
abusive,والله أنتم أغبى ناس الأرض هناك مثل لبناني يقول نكاية بالطهارة شخاخ
hate,"News in the background of the Al -Baqa party, so you and Ibrahim Al -Amin Ayesheen Mbasatin are a human being"
normal,متقل بالسهرةهيئتوو خفف عق عرق يا زلمة ما بيسوى هالقد 
normal,انتي غيرانه فسري منيح شو قال إذا منك معلمه انجليزي بلاكي وبلا اعلامك
normal,من غيضهم يطلقو مجموعة السفهاء المأجورين للشتم والتهويل عند كل تغريدة 
abusive,ابوك الحرامي طبعا يا عيلة وسخة بلا شرف ولا اخلاق
normal,"Who supportive ????Please give names, oh"
normal,All the right to us every four years is a firm and the same political class
abusive,Lebanese Foreign Minister Gibran Bassil is selling a fever. The mayor of East Salwa village says broke the siege on his village in the presence of the summit
normal,مشاركة شيخ الغريب لم تأت من وراء ثقلك ومن معك  يا كبير     أتت من مشغليك في الغرف السوداء ونواياهم الإجرامية لزرع
normal,منتمنى عليك تسكر تمك لانو خلص طفح الكيل العقاب لوهاب وهاب قاتل ابو دياب 
normal,هههههههه كنت منتسب او لاء ما بتقدم ولا بتأخر بنسبي النا فهمك كفاية
normal,انشاءالله يا جبران دايماً خسران  
normal,يا قرة عيني نظامك الي عم تطالبوا يمنع التطبيع مع إسرائيل أزنخ بمليون مرة من إسرائيل،حاول ترتب مطالبك وفق نظام الأولويات تقبشني ضد التطبيع مع الحكام العرب
normal,ازا بآسيل ما صارلو يبلع البلد ما راح تتشكل حكومة صار وقت الحربري يوقف فجع جبران
normal,Never give up whatever you encounter difficulties
abusive,A defect without literature
normal,"By God, by God, I did not want a psychiatrist other than you"
abusive,"Stay in it, live in it, and let you remember it and bless it"
normal,The age is right
abusive,كلكم أذناب من نفس الفصيلة 
normal,The return of water to its sewers between Syria and the Emirates
abusive,حبيب البغل روح انقبر كول و نام
abusive,It is true that you are one of the most understanding
normal,ما فيك تطلب هيك طلب لأن لازم يتغير اسم تويتر لاسم جبران باسيل
normal,"Yes, happy, God willing, soon"
normal,بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل
hate,"Wiam Wahhab Al -Taifi previously described Saudi women as Shawwal Al -Fahm, unfortunately, the UAE is no longer ..."
normal,متلو متل الجسوس اذا ما جاب اخبار ما بيقبض و الخواجة هون نفس الشي كل ما طول لسانو كل ما عبى الجي  
normal,بالله عليك يا روح طم اسرائيل بالبحر حتى روح ساعدك
abusive,Gibran Bassil is very digested. He said Badu lives in Syria and I am in the country of Lebanon.
normal,"Each time, the reason at the end will be behind the same political staff"
abusive,شو حيوانة
normal,نصرالله يكسر الصمت سيدي ما رايك بكلام جبران باسيل عن حق اسرائيل في الامان
normal,عم تتمرن منيح عاللهجة السعودية صار لك كم يوم 
abusive,عشانك حمارة
abusive,The great bond Aoun ...
hate,هودي بهائم المردة لشو الرد عليهم  اذا سليمان فرنجية عدن وطلعوا معو الف كلب وجحش وحمار  ويمكن خنازير
abusive,"I am taking a cook of cocaine, and whoever you see you from your land. He said a delegation."
abusive,"You want to hit your head to open your brain, Mr. Mesh, I don't want to doubt you"
normal,"Heidi, the picture is enough to crazy the audience of the movement"
normal,The Speaker of the House of Representatives is strong and ...
normal,استاذ سامي منحبك ومنحترمك و انت من أذكى الصحافيين و لكن هذا السؤال أخلاقياً و منطقيً ليس بمقبول
normal,Lebanese Foreign Minister Gibran Bassil announced that Lebanon touched in response to the idea of ​​returning Syria to the Arab embrace
normal,"In the jeans at the girls are confused if they classified them a lot of jeans or shorts 😎  with cards, I will be my brothers 😎"
hate,The country is the task of controlling animals and ham.
abusive,"Cemeter and curb up to you, on your program, and the station for me to show you"
normal,معالي جبران باسيل فوت عمكتب عمك فتاح الجارور التاني عيمينك بتلاقي المراسيم العشرة للصبايا والشباب فيهون مسيحية ومسلمين  
normal,مين بيدفع اكتر بكون معو   ♀ ♀   
abusive,"His neck, Gibran Bassil"
normal,وهاب لقاء خلدة ليس موجها ضد أحد 
normal,"Unfortunately, the truth hurts your morning"
abusive,"Stay uncle, you are fascinated, your work"
normal,"Sweet, but your nose is not a worshiper on the Prophet"
hate,وئام وهاب لامير قطر لا أهلا ولا سهلا بأمير دعم الارهاب وراعي الاخوان المنافقين في بيروت سد نيعك يا صرماية
normal,مين هالشيخ ،، ومين وهاب ومين طلال ،، مع بعضن مش مخلصين لا بالدنيي ولا بالآخرة ،، مااااا في متل… 
normal,شو قاهرك؟ لي السم عم ينقط منك حرة برأي ووليد جنبلاط زعيم الدني كلها مش عاجبك ما تحشر… 
normal,ما حدا منكم يتدعي إنه رؤوف رحوم حنون قديس ناسك راهب عفيف لطيف شريف همه الوطن والناس مقيم كان أو مغترب
abusive,shameless
abusive,Hit with shoes and lick the Hariri shoes really despicable
abusive,كذاب ومنافق الريال القطري القذر وصل لحسابك    
normal,"Derry, do not be insulted"
normal,معاليك ليش مين ما بل ايدو بالحرب في سوريا 
normal,"Our society was divided into Siad and Ubaid, so the corrective movement came and achieved equality between everyone and made everyone slaves"
abusive,سليمان فرنجية عبارة عن كلب مسعور لديه حاسة شم قوية جداً شم ريحة كرسي الرئاسة ولكنه لن يجلس عليها ابداً وتصبحو على خير
abusive,المدعو جبران باسيل موالي أكثر من الموالين ذهب مرتزقه من قبلك و ستذهب معهم إلى مزبلة التاريخ 
abusive,سد بوزك انت يا عميل يا وسخ يا ابن العملا
normal,كم كول هوا بتعمل بالتويت
abusive,Khaud Haltrezji stupid and sugar
normal,It appears from you to see Sheikh Saad Allah protects
hate,علوي وصخ
normal,The Syrians hosted Lebanese for decades to escape the civil war in Lebanon and did not wish that to you
normal,"After confirming that there is no ideological disagreement with Israel, the Minister of Foreign Affairs of the Strong Covenant, Gibran Bassil, confirms in an interview with the CENA channel that ..."
abusive,"The rat, Gibran Bassil, spoils his muscles by placing a plate in the main pulpit of the summit meeting, on which the Foreign Minister was written in violation of what happened to me ..."
normal,اذا موظف فجعان رئيسو قلو بعطيك كم ساعة زيادة وسب جبران باسيل شغلتنا نقعد ندافع عن نفسنا نحنا ؟؟
normal,A village of women only
normal,"O place of the torment of the West, from the torment of Iran and the torment, abuse, and height it does, moral degeneration for the people of Iraq"
normal,أردتم إفشال القمة الإقتصادية فرفعها جبران باسيل بخطاب وطني عروبي أسقط كل مؤامراتكم ومخططانكم الدنيئة الخانعة
hate,مش عيب تكوني حمارة خاصة اذا ميولك قواتجية بس تكوني حمارة و مدعية! يا رب ارحم و اشفي هالطفلة البلوي على اهلها و المجتمع   إلى الرب نصلي
normal,اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير
normal,هذا مجنون رسمى أو يخطط أن يصبح خروف فى بعبدا
normal,كل البشرية حاسدتنا على نعمة الامن و الامان و ربطة الخبز ام الخمسطعش ليرة
abusive,يا طبل دقت عليها نجاسة نشتكين الذي يقف بجانبك 
normal,"I told you a thousand times that you think before you tell, act, or play with fire, the punishment for the virginity of Wahhab, who fought Abu Diab."
normal,"The biggest injustice, if President Saad Hariri goes on to spend our decrees, what has been going on from Gibran Bassil on the pretext of ..."
normal,"Were it not for the law of the relative, Yalili Gibran Basil, his gods, you would not have smelled the smell of a deputy, they would have stayed ..."
abusive,You and your harem are Awahir
abusive,لك يا حجي عيفك من بشار الجحش صار في عنا أولويات أهم لا بديل عن إسقاط نصر الحريري لابديل عن إسقاط النظام
normal,Engineer Gibran Bassil willed from his father and my father from my father because he is the most capable of coordination between home and abroad in addition to standing alongside the resistance
normal,مات كلب في المدينة فأسترحنا من عوواه خلف ألملعون جروا فاق في ألنبح أباه
abusive,يلعنك منافق
normal,"Your income, how many Sheikhs have become in Lebanon with your mission?"
normal,ياجماعة جنبولاد دخلتو عتبة العار والعيب استحو عاحالكم بقا حاج مسترخصين الدم النقي الي نزل من الشهيد
normal,"And God, companion, every time by saying to my current one, but what is bound, but the girl of the shelter"
normal,يجب التحرك عل فوركفى تعدي على حقوق الناس شبعنا 
abusive,"Eating the passion for homosexuals, may God heal you"
normal,You published an interview with Lebanese Foreign Minister Gibran Bassil with C. to spark the controversy on the communication platforms. What is the reason?
normal,Crown of your crazy header
abusive,فشرتي يا قواتجية يلي كنتي توقفي عالحاجز وتاخدي منا ربطة الخبز اعرفتك من عيونك
normal,فعلاً غريب هالمخلوق محاولاتو اليائسة ليتزعّم الطائفة ما بتكلّ ولا بتملّ
normal,Sir Lebanon is under Iran's control through the presidential chair. Take the speech of Gibran Bassil at the top of ...
abusive,كول خرا ما إلي جلادتك بس لمعلوماتك جبران باسيل داعس بقلبك
normal,صبِح ربك يا رجل 
abusive,كول هوا يول
abusive,"Abaqash is silent and for him, shut up, O monkey, the punishment for Lahhab Wahab, who fought Abu Diab"
abusive,انقبر اطلع  من  الصفحة  يا عميل
normal,وصل بك الامر للتامر علي جنبلاط 
normal,"Yalla, they fell tweets, Gibran Bassil interview, and our solidarity tweets with comrade Maduro"
abusive,"This is my response to him, yes, I am a Saudi, and I am proud of my head above."
abusive,لو في دولة لازم انت يا كلب ما تطلع من السجن 
hate,لما قلنا تميم البرغوثي اخونجي سافل احذروه نطو اشقاءنا المصريين وقالو لااااااع ده شاعر وقومجي طيب يلعن بيك على بي القومجية والقومجيين
abusive,I told you to cover me the name of the book and ready to see you for the morning
normal,الصقور إجمالا المجموعة الاتية من خلفية شمعونية عراسهم جبران باسيل
abusive,كول خرا 
normal,أول حلقة من دون جملة جبران باسيل
abusive,"We will let you let Azerel, and you and the thieves follow you"
normal,"I wish Suleiman Franjieh, but my feeling that Gibran Bassil will be the next president"
abusive,كول خرا يا حمار يا زبالة يا نكرة
normal,"My feeling that you wanted to say a Syrian officer, not only, but it is possible for you after you without tomorrow and hungry, so I ate to confess"
normal,"Security is escaping, the courts were broken by corruption, and state men are good for them abroad, and pollution with its highest levels"
abusive,You want a psychiatrist
abusive,علي كول هوا من بعد امرك
abusive, خراس يا حشرة
abusive,له يا ابو شخة ما ضل الا وهاب 
abusive,"Showed, you are rotting and dirty cleaning your condition and your tongue is better than you publish your sister when cleaning"
normal,"Your words are a human being, such as this is what is in the place"
abusive,Fluid your hawthr
hate,"May God curse everyone who destroyed Lebanon and tasked the Lebanese's necks, starting with Israel, Abu Ammar Nasser Hafez Muammar Saddam Khomeini ..."
hate,مينك يا شخاخة بدك تعلمي العالم؟ومن ايمتا يا عونية صرتي تفهمي لو فيكي شوية فهم وشرف ما بتمشي ورا معاق باع عرضو للنظام السوري ونام بحضن اسد الاجرام لاغتال رؤوسائنا ونكل فينا ولاحقنا وبعدو عم يفجرنا وماشي تحت جناح ميليشيا حسن نصرالله رجعي شوفي يا عونية كتابك البرتقالي بتفهمي قصدي
