text,label,translated
@user what's epically flat note must retarded something,offensive_normal,@user what's epically flat note must retarded something
eminem apologising saying faggot apu written simpson's  snowflakes winning,offensive_disrespectful,eminem apologising saying faggot apu written simpson's  snowflakes winning
@user lol even retweet like sad cunt cos want moaning whining bastards come @url,offensive,@user lol even retweet like sad cunt cos want moaning whining bastards come @url
@user @user @user there's always twat certainly massive one @user,offensive,@user @user @user there's always twat certainly massive one @user
@user finally learning you? i've rangers games got dinners. 'mongy' kid @url,abusive_disrespectful,@user finally learning you? i've rangers games got dinners. 'mongy' kid @url
hurts go back country speak language people ask live abroad accent,offensive,hurts go back country speak language people ask live abroad accent
@user get cord mongoloid,offensive,@user get cord mongoloid
@user *insert ching chong ping pong meme ( hahaha funni funni' surname pronounced li @url,fearful_abusive_disrespectful_hateful_normal,@user *insert ching chong ping pong meme ( hahaha funni funni' surname pronounced li @url
guess obama back home country armed #globalwarming rhetoric beat poor country shithole. @url,offensive,guess obama back home country armed #globalwarming rhetoric beat poor country shithole. @url
listen excuses. msm worship orange turd matter nasty is. grab pussy shithole cou @url,abusive_offensive,listen excuses. msm worship orange turd matter nasty is. grab pussy shithole cou @url
stop retweeting telling people stupid guys name made retarded statement twitch con. idk @url,offensive,stop retweeting telling people stupid guys name made retarded statement twitch con. idk @url
@user @user @user dress halloween (retard anger issues) ugly cunt,offensive,@user @user @user dress halloween (retard anger issues) ugly cunt
twitter shithole country @url,fearful_abusive_offensive_disrespectful_normal,twitter shithole country @url
@user &gt;tfw spic @url,offensive,@user &gt;tfw spic @url
@user though ur ching chong brother ,offensive,@user though ur ching chong brother 
wanna call nigger whole chest block meike bitch @url,offensive_hateful,wanna call nigger whole chest block meike bitch @url
@user stop talking retard....he fade obscurity,offensive,@user stop talking retard....he fade obscurity
@user @user let's revisit shall we...she brought liberals brought feminazi's @url,offensive,@user @user let's revisit shall we...she brought liberals brought feminazi's @url
bet there's feminazi silil's comment talking wow bafana would day,offensive_disrespectful,bet there's feminazi silil's comment talking wow bafana would day
retarded bastard actually using bomb threats sent people oppose suggest conspiracy @url,fearful_offensive,retarded bastard actually using bomb threats sent people oppose suggest conspiracy @url
@user ion faggot likin yo tweet maybe suck yo dick,abusive_hateful,@user ion faggot likin yo tweet maybe suck yo dick
fuck dumbass bitch stupid ass idiot fucking crap load bullshit useless ass cunt headass asshole its-impossib @url,offensive_hateful,fuck dumbass bitch stupid ass idiot fucking crap load bullshit useless ass cunt headass asshole its-impossib @url
@user looks like got retarded horse family guy @url,normal,@user looks like got retarded horse family guy @url
also apparently apu simpsons morejust goes show retarded day age,offensive,also apparently apu simpsons morejust goes show retarded day age
@user @user answer definitively: know retard?,offensive_disrespectful,@user @user answer definitively: know retard?
@user never forget u ching chong,fearful,@user never forget u ching chong
pretty sure r iphone xr stands retarded,offensive_hateful,pretty sure r iphone xr stands retarded
@user fucking nigger try kill bet dont cause youre p u hahaha white nigger com @url,offensive,@user fucking nigger try kill bet dont cause youre p u hahaha white nigger com @url
fuck zombie apocalypse never gonna happen! ni'm worried 'thick cunt' apocalypse already upon us!,hateful,fuck zombie apocalypse never gonna happen! ni'm worried 'thick cunt' apocalypse already upon us!
know i'm way retarded ,offensive,know i'm way retarded 
bigot old english (&amp;german) means god. god im bigot.i aint afraid filthy faggot queers.i love @url,offensive,bigot old english (&amp;german) means god. god im bigot.i aint afraid filthy faggot queers.i love @url
@user look feminazi. dont believe listening single word pathetic hop @url,hateful,@user look feminazi. dont believe listening single word pathetic hop @url
really unsociable twat nowadays ,abusive_normal,really unsociable twat nowadays 
@user con play ching chong cha determine surname child gets. wa @url,offensive,@user con play ching chong cha determine surname child gets. wa @url
spic sent message friends curious cat? _ sure gon beat ass? frien @url,offensive_hateful,spic sent message friends curious cat? _ sure gon beat ass? frien @url
know i'm cooked start acting retarded ,fearful_normal,know i'm cooked start acting retarded 
supposed 5 minutes dumb cunt,offensive,supposed 5 minutes dumb cunt
@user @user realize hate comes #shithole gives idiots fuel. yo @url,offensive,@user @user realize hate comes #shithole gives idiots fuel. yo @url
@user go make happen!! think one retarded...,offensive,@user go make happen!! think one retarded...
@user mn officers sign clock book clocks advanced retarded...!! ,offensive,@user mn officers sign clock book clocks advanced retarded...!! 
@user @user claimed leftist? asked vox would retract @url,normal,@user @user claimed leftist? asked vox would retract @url
dis dyke finna get feminized backword,offensive,dis dyke finna get feminized backword
young negro stay focused.,offensive,young negro stay focused.
@user @user @user criticise australia shithole. like @url,normal,@user @user @user criticise australia shithole. like @url
woman adult human female terfs' version okay white.,offensive_normal,woman adult human female terfs' version okay white.
big boy carl blocked saidnterf derogatory term faggot is. neither used/nh @url,offensive_hateful_disrespectful_normal,big boy carl blocked saidnterf derogatory term faggot is. neither used/nh @url
maybe called spic today  @url,normal,maybe called spic today  @url
tom zanetti faggot i'll clear dance floor time song comes lad,normal,tom zanetti faggot i'll clear dance floor time song comes lad
@user @user @user @user @user @user @user @user dream faceless troll..what retard u r .,hateful,@user @user @user @user @user @user @user @user dream faceless troll..what retard u r .
@user james bountrogiannis faggot,disrespectful_normal,@user james bountrogiannis faggot
@user trump hater retard like race first person say dumbest shit trumps daugh @url,offensive,@user trump hater retard like race first person say dumbest shit trumps daugh @url
jackie trap allowed timeline ok buddy retardnjackie chan chun li street fighter @url via @user,offensive,jackie trap allowed timeline ok buddy retardnjackie chan chun li street fighter @url via @user
@user @user stfu faggot,offensive_hateful,@user @user stfu faggot
know meaning word  respect country turned shithole @url,offensive,know meaning word  respect country turned shithole @url
@user @user expect anything mongol scum? @url,hateful,@user @user expect anything mongol scum? @url
feminazi bullsh*t make up. @url,offensive,feminazi bullsh*t make up. @url
lyft drivers fucking retarded,offensive,lyft drivers fucking retarded
@user @user @user @user people shithole countries com @url,offensive,@user @user @user @user people shithole countries com @url
many mongy condescending tweets ronaldo well. nnclap first get behind team nnthan @url,offensive,many mongy condescending tweets ronaldo well. nnclap first get behind team nnthan @url
@user @user @user joya negro gatoo avisen,offensive,@user @user @user joya negro gatoo avisen
@user @user ching chong ding dong,abusive_normal,@user @user ching chong ding dong
people always say black people africa i'm falkland islands fuck off.,fearful_offensive,people always say black people africa i'm falkland islands fuck off.
cunt smashed phone hand last night ,offensive_hateful,cunt smashed phone hand last night 
@user fucking faggot!,offensive_hateful,@user fucking faggot!
@user full twat,offensive,@user full twat
unironically believe weed cures cancer retarded.,abusive_normal,unironically believe weed cures cancer retarded.
@user order cortado. similar tad stronger sound like twat ,offensive,@user order cortado. similar tad stronger sound like twat 
@user @user i'm grateful country full savages left shithole @url,offensive_hateful,@user @user i'm grateful country full savages left shithole @url
open letter lord hain. fair questions tangoed twat. #hypocrisy #snakesbelly @url,offensive,open letter lord hain. fair questions tangoed twat. #hypocrisy #snakesbelly @url
guys comfortable looked retarded everyone? @url,offensive_disrespectful,guys comfortable looked retarded everyone? @url
@user @user @user really want go there? lol...either sheltered ignorant twat @url,abusive_offensive,@user @user @user really want go there? lol...either sheltered ignorant twat @url
@user could cia knows do... wouldnt first time raghead muslim extremists used @url,hateful_normal,@user could cia knows do... wouldnt first time raghead muslim extremists used @url
girl go dress like mongol pencil halloween since used #2 nnlouder people back!!!!!,offensive,girl go dress like mongol pencil halloween since used #2 nnlouder people back!!!!!
remember used dyke word phone hg got mad blocked ass ,offensive,remember used dyke word phone hg got mad blocked ass 
pathetic cunt @url,offensive,pathetic cunt @url
@user @user @user yes politically motivated terrorist white.... leftist,offensive,@user @user @user yes politically motivated terrorist white.... leftist
i'm faggot,fearful_offensive,i'm faggot
fuck i'll listen africa toto want,offensive,fuck i'll listen africa toto want
im going twat bitch,offensive,im going twat bitch
ratted thing worse faggot,normal,ratted thing worse faggot
nice people without judgment. cunt sweet asshole laugh @url,offensive,nice people without judgment. cunt sweet asshole laugh @url
lefty twat would @url,offensive_hateful,lefty twat would @url
@user @user thought par.. twat waffle,offensive,@user @user thought par.. twat waffle
game fucked shit shite shitty twat bastard game,abusive_offensive,game fucked shit shite shitty twat bastard game
@user blow complicit twat like world's rancid queef @user nnyour dad's extra- @url,offensive,@user blow complicit twat like world's rancid queef @user nnyour dad's extra- @url
@user get one person care shithole country please thanks. wanna l @url,normal,@user get one person care shithole country please thanks. wanna l @url
jenna folwell @user kill baby chinaman cant learn tiananmen squarenn&amp; interwebz @url,offensive,jenna folwell @user kill baby chinaman cant learn tiananmen squarenn&amp; interwebz @url
oliver's got full camel toe poor fucker,offensive,oliver's got full camel toe poor fucker
okay faggot @url,hateful,okay faggot @url
good news i'm afraid feminazi man hater f @url,offensive,good news i'm afraid feminazi man hater f @url
fuck ching chong @url,fearful,fuck ching chong @url
ya different cracker daddyncalled cunt pedophile nhe said 18ndie slow ya fuckin toe rags,offensive_hateful,ya different cracker daddyncalled cunt pedophile nhe said 18ndie slow ya fuckin toe rags
disgusting attention seeking twat! @url,offensive,disgusting attention seeking twat! @url
fuck bitch yuh gana regret lying fucking retard,offensive,fuck bitch yuh gana regret lying fucking retard
peanut butter m&amp;ms say faggot,offensive,peanut butter m&amp;ms say faggot
streaming fortnite retard come chill (6/10 subs) hit subbbbbbbn@url appreciated n@user,offensive,streaming fortnite retard come chill (6/10 subs) hit subbbbbbbn@url appreciated n@user
@user icicle twat,normal,@user icicle twat
@user stat sheet fucking mongoloid.,offensive,@user stat sheet fucking mongoloid.
many many immigrants want #kag.,fearful_disrespectful,many many immigrants want #kag.
shit realized earlier: phrase okay white fisher-price version 14 words,hateful_disrespectful,shit realized earlier: phrase okay white fisher-price version 14 words
les migrants sont une richesse pour leurope! typhus abdominal,offensive_normal,les migrants sont une richesse pour leurope! typhus abdominal
thats point nigger @url,fearful_abusive_offensive_hateful_normal,thats point nigger @url
nyaa said shhh side nigga calling n told gts retarded,fearful_abusive_offensive_hateful_normal,nyaa said shhh side nigga calling n told gts retarded
dear mongy stoke fans' ya stop fighting whatever outside ground coach leave..  #scfc #stokecity,normal,dear mongy stoke fans' ya stop fighting whatever outside ground coach leave..  #scfc #stokecity
@user guy says slaves immigrants,disrespectful_normal,@user guy says slaves immigrants
@user dads twat look like him. break homes well prick. ,offensive,@user dads twat look like him. break homes well prick. 
ugly depressed lonely faggot ,fearful_abusive,ugly depressed lonely faggot 
ain't gone say ain't dumb bitch bitches xtra retarded i'm talking bout short bus helm @url,offensive,ain't gone say ain't dumb bitch bitches xtra retarded i'm talking bout short bus helm @url
@user ohhh think something along lines go back country stupid stuff like,offensive,@user ohhh think something along lines go back country stupid stuff like
boycott show goes full retard pc  fans debate future apu amid fresh speculation could w @url,offensive,boycott show goes full retard pc  fans debate future apu amid fresh speculation could w @url
@user cohen said ching chong first thing came mind,offensive,@user cohen said ching chong first thing came mind
@user u pvm gp instead gambling arena like retard something #pvm,offensive,@user u pvm gp instead gambling arena like retard something #pvm
@user worded fine weird cunt,offensive_disrespectful,@user worded fine weird cunt
@user use retard ,offensive,@user use retard 
faggot scene grand budapest hotel probably hardest i've laughed movie,offensive,faggot scene grand budapest hotel probably hardest i've laughed movie
@user @user @user say limited edition limited fortnitemares mongoloid lmao.,offensive_hateful,@user @user @user say limited edition limited fortnitemares mongoloid lmao.
everything spic nature listening alternative rock,normal,everything spic nature listening alternative rock
nothing makes laugh harder niggas call black people nigger blacks,offensive,nothing makes laugh harder niggas call black people nigger blacks
@user pussy soy boys emasculated feminazi mommy!,offensive,@user pussy soy boys emasculated feminazi mommy!
governor brown vetoed senator ricardo lara's bill sb 174 would allowed illegal aliens serve @url,normal,governor brown vetoed senator ricardo lara's bill sb 174 would allowed illegal aliens serve @url
cutting aid shithole countries might smarten up!,normal,cutting aid shithole countries might smarten up!
@user @user @user @user @user call chinaman there. see long last,offensive,@user @user @user @user @user call chinaman there. see long last
@user @user comment baseless retarded.nndid conveniently forget david headley @url,offensive,@user @user comment baseless retarded.nndid conveniently forget david headley @url
catch hands overwatch meetup retard @url,normal,catch hands overwatch meetup retard @url
boyfriend looks like dyke,offensive_disrespectful,boyfriend looks like dyke
sign true calling cutting grass spic lmao  @url,fearful_abusive_offensive_hateful_disrespectful,sign true calling cutting grass spic lmao  @url
defining countries shithole encouraging reporters slapped around groping women celebri @url,fearful_normal,defining countries shithole encouraging reporters slapped around groping women celebri @url
@user @user @user @user @user youre simply put angry feminazi.,offensive_disrespectful,@user @user @user @user @user youre simply put angry feminazi.
@user waiting trophy hunting twat come along shoot him.,offensive,@user waiting trophy hunting twat come along shoot him.
right cunt got charged postin video sayin gas jews 23 times really tryin ae pipe h @url,offensive,right cunt got charged postin video sayin gas jews 23 times really tryin ae pipe h @url
faggot ass dodgers,fearful_abusive_hateful_disrespectful_normal,faggot ass dodgers
@user @user @user @user @user @user ca turning total shithole @url,offensive,@user @user @user @user @user @user ca turning total shithole @url
takes guts stand rights appear retarded.,hateful_disrespectful,takes guts stand rights appear retarded.
god doesnt make people retarded chuck norris does.,offensive,god doesnt make people retarded chuck norris does.
p.s. jethro trudeau always useless twat! @url,offensive,p.s. jethro trudeau always useless twat! @url
foto gaya ngewe negro homosexvidoes,hateful_normal,foto gaya ngewe negro homosexvidoes
@user make offers 24/7 deny 24/7 faggot,offensive,@user make offers 24/7 deny 24/7 faggot
@user @user @user @user @user,normal,@user @user @user @user @user
@user .... roofe pen either?nnfuck cunt.nnwe enough win game. fact we're takin @url,abusive_hateful,@user .... roofe pen either?nnfuck cunt.nnwe enough win game. fact we're takin @url
fun fact got called chink ching chongd 11th grade barely look asian white town,hateful_disrespectful,fun fact got called chink ching chongd 11th grade barely look asian white town
faggot sjdjdn @url,abusive_offensive,faggot sjdjdn @url
@user @user @user mongoloid dem plant. case inpoint brilliant give migrants deal tweet.,offensive,@user @user @user mongoloid dem plant. case inpoint brilliant give migrants deal tweet.
socially retarded! @url,hateful,socially retarded! @url
@user @user stupid twat needs give back freedoms others fought for. stupid pos. h @url,offensive,@user @user stupid twat needs give back freedoms others fought for. stupid pos. h @url
retard triggered fire alarm 2 morning....,offensive,retard triggered fire alarm 2 morning....
house passes resolution blasting cities allow illegal aliens vote certain elections @url via @user,offensive,house passes resolution blasting cities allow illegal aliens vote certain elections @url via @user
fucking retard. nnorban lukashenko putin proved nationalism without bullets.nnyou're insane. @url,abusive_disrespectful,fucking retard. nnorban lukashenko putin proved nationalism without bullets.nnyou're insane. @url
baby called spic @url,disrespectful_hateful,baby called spic @url
gonna take time create thread got go ahead wifey annihilate cunt &amp; tag e @url,abusive_normal,gonna take time create thread got go ahead wifey annihilate cunt &amp; tag e @url
imagine fibbonaci sequence relation golden ratio fucking retardnn(this post @url,offensive,imagine fibbonaci sequence relation golden ratio fucking retardnn(this post @url
rakhi sawant dumb mentally retarded &amp; needs put away mental asylum. needs shut-up &amp; know @url,offensive,rakhi sawant dumb mentally retarded &amp; needs put away mental asylum. needs shut-up &amp; know @url
ha looks like ching chong china man,offensive,ha looks like ching chong china man
get drunk feel retarded :/,hateful_disrespectful,get drunk feel retarded :/
@user @user paul even made video retard.,offensive,@user @user paul even made video retard.
fuck u tell ur parents ur faggot,offensive,fuck u tell ur parents ur faggot
@user twat scott mills dig something water said he's never heard radio 1 normal @url,offensive,@user twat scott mills dig something water said he's never heard radio 1 normal @url
egg also meet specific measurement device good luck retard,abusive_disrespectful,egg also meet specific measurement device good luck retard
@user thanks cunt ,offensive,@user thanks cunt 
bro ! tweeted caught. border line retard conned fedsnn@url,normal,bro ! tweeted caught. border line retard conned fedsnn@url
best expression dyke experience trying shove tampon applicatior trash without di @url,abusive_disrespectful,best expression dyke experience trying shove tampon applicatior trash without di @url
@user @user damn ching chong. memes pretty bad. maybe perkz comes back get better,offensive,@user @user damn ching chong. memes pretty bad. maybe perkz comes back get better
@user yeah mongy farmers,offensive,@user yeah mongy farmers
@user made angry. cunt.,abusive_hateful,@user made angry. cunt.
person thought female options pnd sounded retarded ? ,offensive_disrespectful,person thought female options pnd sounded retarded ? 
*deep slave nigger sigh*,offensive,*deep slave nigger sigh*
sneak peak....ni went full retard.... @url,offensive,sneak peak....ni went full retard.... @url
i've ridden many countries even shithole ones.nnonly accidents saw drunken fuckwits.nnwhat's opinio @url,offensive,i've ridden many countries even shithole ones.nnonly accidents saw drunken fuckwits.nnwhat's opinio @url
@user what's worse? orange' mongy celebration ,offensive,@user what's worse? orange' mongy celebration 
yeah ok nigger @url,offensive,yeah ok nigger @url
@user camerroonians celebrities  people surely want shout oh wanna look retarded,hateful,@user camerroonians celebrities  people surely want shout oh wanna look retarded
hey american followers country shithole political sense go vote i'm high pain killers,hateful_disrespectful,hey american followers country shithole political sense go vote i'm high pain killers
fuck orange twat @url,normal,fuck orange twat @url
sorta cunt must owe someone money blatantly avoid giving patching texts etc going nigh @url,offensive,sorta cunt must owe someone money blatantly avoid giving patching texts etc going nigh @url
@user @user @user bad morally pay retard jumped @url,offensive,@user @user @user bad morally pay retard jumped @url
@user obama ever call european countries shithole countries give childish nicknames opponent @url,offensive,@user obama ever call european countries shithole countries give childish nicknames opponent @url
@user @user @user grant asked come short notice retard picked @url,offensive_hateful,@user @user @user grant asked come short notice retard picked @url
@user follow back spic,hateful,@user follow back spic
@user acceptable even lion awake. takes special kind cunt trophy hunter,offensive,@user acceptable even lion awake. takes special kind cunt trophy hunter
@user @user agree. need crack illegal immigration unfettered immigration refugees f @url,offensive,@user @user agree. need crack illegal immigration unfettered immigration refugees f @url
nigga nigger? neither!,offensive,nigga nigger? neither!
@user @user i've using mongoloid lot lately. imbecilic really punch i' @url,offensive_hateful,@user @user i've using mongoloid lot lately. imbecilic really punch i' @url
got chinaman's chance.,normal,got chinaman's chance.
tory twat @url,hateful_disrespectful,tory twat @url
@user hey jim ever lose job could always go back country(cuba) take job mini @url,offensive,@user hey jim ever lose job could always go back country(cuba) take job mini @url
@user mt mongol,offensive,@user mt mongol
white folks fights public last dangerously long. like 10 minutes. nigger like see fights break ou @url,offensive,white folks fights public last dangerously long. like 10 minutes. nigger like see fights break ou @url
@user violent variety faggot,offensive,@user violent variety faggot
people like - mouthy straight white cis male leftist loudmouths - especially high target list @url,offensive,people like - mouthy straight white cis male leftist loudmouths - especially high target list @url
@user @user @user specific socks sandals probably worth whole wardrobe mongol,offensive,@user @user @user specific socks sandals probably worth whole wardrobe mongol
@user well wasp settled country everyone go back country origin...if @url,offensive,@user well wasp settled country everyone go back country origin...if @url
@user shut fuck fucking homestuck faggot .,offensive,@user shut fuck fucking homestuck faggot .
@user never go full retard moron. guy hated trump.,offensive,@user never go full retard moron. guy hated trump.
@user faggot.,hateful_normal,@user faggot.
@user farsiwanis go back country iran,offensive,@user farsiwanis go back country iran
also retard think otherwise @url,fearful_abusive_offensive_hateful_disrespectful,also retard think otherwise @url
notice fucking looks pearce's foot sizes step. whatta cunt. get fuckhead outta mlb. @url,offensive,notice fucking looks pearce's foot sizes step. whatta cunt. get fuckhead outta mlb. @url
globalistsndrug dealers criminals rapistsnthese animalsnshithole countriesnamerica firstnvery fine @url,hateful,globalistsndrug dealers criminals rapistsnthese animalsnshithole countriesnamerica firstnvery fine @url
guy needs control alt delete self fuckin dirtyyy arrogant uneducated cunt wow @url,offensive,guy needs control alt delete self fuckin dirtyyy arrogant uneducated cunt wow @url
faggot lady never fuck,abusive_hateful,faggot lady never fuck
@user @user ex6 suck dick can't even good side fucking big retard wonder ldlc suddenly b @url,hateful,@user @user ex6 suck dick can't even good side fucking big retard wonder ldlc suddenly b @url
timer starts faggot ,offensive_hateful,timer starts faggot 
article infuriating yet insightful one many ways undocumented immigrants vul @url,fearful_abusive_offensive_disrespectful_normal,article infuriating yet insightful one many ways undocumented immigrants vul @url
@user that's saying u retard,offensive,@user that's saying u retard
cunt deserved @url,offensive,cunt deserved @url
...and mongoloid copy red alert 2 decided fail mission 3 apparent reason apparently bec @url,offensive,...and mongoloid copy red alert 2 decided fail mission 3 apparent reason apparently bec @url
@user going lie fascist american left right getting retarded me.,offensive,@user going lie fascist american left right getting retarded me.
@user retard and/or us federal asset also lolicon decided shoot synagogue. gab site @url,offensive,@user retard and/or us federal asset also lolicon decided shoot synagogue. gab site @url
@user @user @user @user @user @user gang bangers/leftist domestic terror @url,offensive,@user @user @user @user @user @user gang bangers/leftist domestic terror @url
@user liberal thinks country bad trump take look shithole countries @url,offensive,@user liberal thinks country bad trump take look shithole countries @url
@user @user @user dont come australian servers ching chong,offensive,@user @user @user dont come australian servers ching chong
upsetting many leftist jews msm trying blame trump actions every single deran @url,offensive,upsetting many leftist jews msm trying blame trump actions every single deran @url
i'm twat,offensive,i'm twat
@user scottish dialect hahahahahaha spelling like spastic dialect mongy,offensive,@user scottish dialect hahahahahaha spelling like spastic dialect mongy
@user @user @user sounds like he's perfect rube leftists,offensive,@user @user @user sounds like he's perfect rube leftists
meanwhile leftist globalist monsters trying blame hate crime trump too. know everyth @url,normal,meanwhile leftist globalist monsters trying blame hate crime trump too. know everyth @url
shutup spic @url,offensive,shutup spic @url
@user @user @user @user @user actions speak louder mexican rapists shithole countries @url,offensive,@user @user @user @user @user actions speak louder mexican rapists shithole countries @url
anyways intellectual creative nigger jumped joon today goodnight,offensive,anyways intellectual creative nigger jumped joon today goodnight
@user @user nice projection faggot,normal,@user @user nice projection faggot
wassup yall im back shithole country im happy,offensive,wassup yall im back shithole country im happy
@user @user illegal aliens?,offensive,@user @user illegal aliens?
fuck mormons polygamist con artist worshipper retard asses unironically muslim tier,fearful_abusive_offensive_hateful_disrespectful,fuck mormons polygamist con artist worshipper retard asses unironically muslim tier
@user @user stop tweeting go back country. tourist kenya controlling economy.,hateful_disrespectful,@user @user stop tweeting go back country. tourist kenya controlling economy.
@user calling shithole countries immigrants coming countrie @url,offensive,@user calling shithole countries immigrants coming countrie @url
@user depressed opie getting shane mcmahon free podcast? mary jean close second though mongoloid,offensive,@user depressed opie getting shane mcmahon free podcast? mary jean close second though mongoloid
reminder bigoted sectarian cunt ian durrant dived.,offensive,reminder bigoted sectarian cunt ian durrant dived.
twisted tuna aye  fucking faggot,abusive_disrespectful,twisted tuna aye  fucking faggot
@user @user @user @user sorry question retarded answer.,abusive_offensive_disrespectful_hateful_normal,@user @user @user @user sorry question retarded answer.
@user blocked hes absolute mongoloid,hateful_normal,@user blocked hes absolute mongoloid
got retard strength  @url,offensive,got retard strength  @url
bombings shootings president mental capacity flea... united states clearly real shithole country.,fearful_abusive_offensive_hateful_disrespectful,bombings shootings president mental capacity flea... united states clearly real shithole country.
@user answer phone faggot fuck,abusive_hateful,@user answer phone faggot fuck
@user @user @user push back leftist professors like #billayers writing @url,offensive,@user @user @user push back leftist professors like #billayers writing @url
listened shit lil spic  singing lyrics know @url,hateful,listened shit lil spic  singing lyrics know @url
@user matt stop labelling people far right. biased left liberal snowflakes twat shouting dismissi @url,fearful,@user matt stop labelling people far right. biased left liberal snowflakes twat shouting dismissi @url
one trying bust valenzuela mexico. hmm... could shithole countries?,offensive,one trying bust valenzuela mexico. hmm... could shithole countries?
nigga ga really tell thought dyke twitter profile...,hateful,nigga ga really tell thought dyke twitter profile...
@user @user @user personally im sick billions thrown st refugees. secure borde @url,fearful_offensive_hateful_disrespectful_normal,@user @user @user personally im sick billions thrown st refugees. secure borde @url
can't ever open grindr ugly creepy faggot manager wears full-on bdsm dominatrix gear pr @url,offensive,can't ever open grindr ugly creepy faggot manager wears full-on bdsm dominatrix gear pr @url
man's cunt! sorry use word he's dead set cunt! @url,hateful,man's cunt! sorry use word he's dead set cunt! @url
@user i've friends girls borderline retarded lookingnit's person's personality wins,offensive,@user i've friends girls borderline retarded lookingnit's person's personality wins
@user @user pay drugs subsidize cheap supply 3rd world shithole countrie @url,offensive,@user @user pay drugs subsidize cheap supply 3rd world shithole countrie @url
aye offense faggots gotta call faggot,abusive_offensive_hateful_disrespectful,aye offense faggots gotta call faggot
@user feel like fat cunt,disrespectful,@user feel like fat cunt
waking giants l great way start work week!!!  #eli #raghead,offensive,waking giants l great way start work week!!!  #eli #raghead
@user no. accepting integration illegal aliens communities.,hateful,@user no. accepting integration illegal aliens communities.
blah blah blah call retard different different viewpoints. that's easy way cen @url,offensive,blah blah blah call retard different different viewpoints. that's easy way cen @url
master get knees tributenmaster khaled needs cock worshiped #slave #cuck #faggot @url,abusive_hateful,master get knees tributenmaster khaled needs cock worshiped #slave #cuck #faggot @url
@user @user rat apologized calling normani nigger ??????,normal,@user @user rat apologized calling normani nigger ??????
@user also getting medical advice twitter even retarded getting webmd,disrespectful_normal,@user also getting medical advice twitter even retarded getting webmd
cant stand mean-spirited nigger,offensive_hateful,cant stand mean-spirited nigger
@user sion titanic hydra steraks demolition mastery retarded broken virtually unb @url,offensive,@user sion titanic hydra steraks demolition mastery retarded broken virtually unb @url
l'aquarius cherche un port pour accoster avec 11 migrants libyens @url via @user,normal,l'aquarius cherche un port pour accoster avec 11 migrants libyens @url via @user
@user @user @user @user many ucl kante barca??nnu plastic mongy,offensive,@user @user @user @user many ucl kante barca??nnu plastic mongy
@user kpop niggas: ching chong,offensive,@user kpop niggas: ching chong
guy actually said love koreans yeah im racist dont like ching chong music. @url,offensive_disrespectful,guy actually said love koreans yeah im racist dont like ching chong music. @url
full-blown retard corner.. @url,abusive_offensive_hateful_disrespectful_normal,full-blown retard corner.. @url
going let trump turn america violent shithole country?,hateful_normal,going let trump turn america violent shithole country?
ur opinion relevant u say ching chong,fearful_normal,ur opinion relevant u say ching chong
i'm fucking retarded,fearful_abusive_offensive_hateful_disrespectful,i'm fucking retarded
shut fuck up. worry country 11 people murdered dumb twat @url,offensive,shut fuck up. worry country 11 people murdered dumb twat @url
@user epic tweet1,normal,@user epic tweet1
@user bring nigger.,offensive,@user bring nigger.
trying help people i'm literally dumbass cunt can't help shit,hateful,trying help people i'm literally dumbass cunt can't help shit
@user ching chong sheng shiong,offensive,@user ching chong sheng shiong
call spic shit least u calling,abusive_disrespectful,call spic shit least u calling
gronk tide pod commercial retarded ,offensive,gronk tide pod commercial retarded 
anyone watches movie mid90s faggot cap movie whack af lol,offensive,anyone watches movie mid90s faggot cap movie whack af lol
yu white nigger,hateful,yu white nigger
ive seen people openly racistly mocked bts called ching chong music wanna preach bullying b @url,hateful_disrespectful,ive seen people openly racistly mocked bts called ching chong music wanna preach bullying b @url
@user sorry hear experience deepika :( try best keep aircraft spic span b @url,offensive,@user sorry hear experience deepika :( try best keep aircraft spic span b @url
@user @user yes shut ching chong chinaman,offensive,@user @user yes shut ching chong chinaman
@user yet hungry children homeless vets illegal aliens.,offensive,@user yet hungry children homeless vets illegal aliens.
@user @user used immigrants prop fulfill view world. bingo.,offensive,@user @user used immigrants prop fulfill view world. bingo.
ching chong friends would @user @url,offensive_disrespectful,ching chong friends would @user @url
wildebeest migration mara crossing safari #travel #africa #ttot @url,normal,wildebeest migration mara crossing safari #travel #africa #ttot @url
since must ohio shithole state. wants whole country follow! @url,offensive,since must ohio shithole state. wants whole country follow! @url
@user lee hsien loong's career criminal chinaman 'regular talker' interrogated.n audibl @url,offensive,@user lee hsien loong's career criminal chinaman 'regular talker' interrogated.n audibl @url
would/should new chinese immigrants care chinatown strathcona?,hateful_normal,would/should new chinese immigrants care chinatown strathcona?
@user retard,offensive,@user retard
fucking retarded think ok flirt guys girlfriends mat @url,fearful_offensive_hateful_disrespectful_normal,fucking retarded think ok flirt guys girlfriends mat @url
@user 2-9? 1v3ed dumbass seaside retard.,offensive,@user 2-9? 1v3ed dumbass seaside retard.
express robust mongoloid.,normal,express robust mongoloid.
@user might ask wife play clip tonight. might mongy sports stars call giving 110%,offensive,@user might ask wife play clip tonight. might mongy sports stars call giving 110%
okay white chocolate chip,hateful_normal,okay white chocolate chip
@user @user retard special ed class floyd @url,abusive_hateful,@user @user retard special ed class floyd @url
update: #bucks 6-0 manny machado still twat.,hateful,update: #bucks 6-0 manny machado still twat.
