text,label,translated
@user @user @user et ce sont les militants du fn rn les gauchistes c'est ca ?nncomme le pen v... @url,offensive,@user @user @user et ce sont les militants du fn rn les gauchistes c'est ca ?nncomme le pen v... @url
il ne s'agit pas d'avoir la natalité galopante de l'afrique. et ensuite le québec n'est pas le tiers monde. un peu… @url,disrespectful,il ne s'agit pas d'avoir la natalité galopante de l'afrique. et ensuite le québec n'est pas le tiers monde. un peu… @url
les sanctions contre la dictature russe sont contre l’invasion et l’occupation de l’ukraine. 10000 morts 50000 ble… @url,offensive,les sanctions contre la dictature russe sont contre l’invasion et l’occupation de l’ukraine. 10000 morts 50000 ble… @url
@user je conseille à francis vallat que chaque membre de son association accueille chez eux un migrant. on… @url,normal,@user je conseille à francis vallat que chaque membre de son association accueille chez eux un migrant. on… @url
@user @user arff... les renois..,abusive_offensive_disrespectful_normal,@user @user arff... les renois..
faut vraiment être attardé pour avoir fait pire que moi au dst de philo,offensive,faut vraiment être attardé pour avoir fait pire que moi au dst de philo
@user @user woh attardé,offensive,@user @user woh attardé
est 4 se donne rdv à 14h y’en pas un qui est sorti de son lit il est 14h17 les renois,normal,est 4 se donne rdv à 14h y’en pas un qui est sorti de son lit il est 14h17 les renois
@user vous vouliez dire que la rhétorique islamo-gauchiste est souvent calquée sur la rhétorique antisémit… @url,offensive,@user vous vouliez dire que la rhétorique islamo-gauchiste est souvent calquée sur la rhétorique antisémit… @url
@user comm tardif mais des dimanches qui s'affichent ainsi méritent qu'on s'y attarde. très belle photo !,normal,@user comm tardif mais des dimanches qui s'affichent ainsi méritent qu'on s'y attarde. très belle photo !
c'est bete de rt trop vite des informations provenant de la conosphere islamo-gauchiste.nnc'est revoltant de se rej @url,normal,c'est bete de rt trop vite des informations provenant de la conosphere islamo-gauchiste.nnc'est revoltant de se rej @url
@user faut déja être attardé pour comparer patrick sebastien de la symphonie,offensive,@user faut déja être attardé pour comparer patrick sebastien de la symphonie
@user que ce ne soit pas des burundais refugies alerte car leur corps sont visibles loeil nu,abusive_disrespectful,@user que ce ne soit pas des burundais refugies alerte car leur corps sont visibles loeil nu
@user bah att mongol,fearful,@user bah att mongol
@user ptdrrr j'aimais bien ton tweet jusqu'au mot attardé sale enfoiré,offensive,@user ptdrrr j'aimais bien ton tweet jusqu'au mot attardé sale enfoiré
@user @user bah qu'elle viennent tuer alors.. ah bah non je suis securise par des murs que... @url,fearful_abusive_normal,@user @user bah qu'elle viennent tuer alors.. ah bah non je suis securise par des murs que... @url
@user @user @user c'est pas quel pas de cerveau elle est juste féministe laisse la militer sale oppresseur,offensive,@user @user @user c'est pas quel pas de cerveau elle est juste féministe laisse la militer sale oppresseur
@user @user c’est un mongol,offensive,@user @user c’est un mongol
@user c’est demain attardé,abusive,@user c’est demain attardé
adel que il trouve des perles dans la catégorie attardé de l’année et jtombe tjr avec lui,offensive,adel que il trouve des perles dans la catégorie attardé de l’année et jtombe tjr avec lui
@user @user c' est un sale juif...,offensive,@user @user c' est un sale juif...
@user Ça les attires pas les rebeus,hateful,@user Ça les attires pas les rebeus
les fdp qui ont mit le feux aux esserts faut vrm etre attardé pour faire ça,offensive,les fdp qui ont mit le feux aux esserts faut vrm etre attardé pour faire ça
@user ce gros mongol oublie totalement qu'à 3-0 à angers à la mi-temps avait pas grand chose à redire.,offensive,@user ce gros mongol oublie totalement qu'à 3-0 à angers à la mi-temps avait pas grand chose à redire.
@user @user c’est un attardé il fait câblé,offensive,@user @user c’est un attardé il fait câblé
@user quel moment j'ai parlé de rami ptn?? je te parle d'amavi t'es mongol ??,offensive,@user quel moment j'ai parlé de rami ptn?? je te parle d'amavi t'es mongol ??
il faut refuser d'accueillir l'aquarius qui transporte sûrement de faux migrants et de vr…,abusive,il faut refuser d'accueillir l'aquarius qui transporte sûrement de faux migrants et de vr…
où sont les rebeus de lyon,normal,où sont les rebeus de lyon
@user @user alors deja ton ecriture pas francaise comprend rien. ensuite les meufs ca s'epile. e... @url,normal,@user @user alors deja ton ecriture pas francaise comprend rien. ensuite les meufs ca s'epile. e... @url
les réfugiés oubliés - 1 million de juifs chassés des pays arabes @url,offensive,les réfugiés oubliés - 1 million de juifs chassés des pays arabes @url
#lfauit @user doit voir le #mongol,hateful,#lfauit @user doit voir le #mongol
réponse type de gauchiste sur le scandale #nickconrad : je condamne mais...,hateful,réponse type de gauchiste sur le scandale #nickconrad : je condamne mais...
je crois qu'aurélien taché est en train de passer du statut de gauchiste à celui de vraie ordure. juste un mauvais… @url,disrespectful,je crois qu'aurélien taché est en train de passer du statut de gauchiste à celui de vraie ordure. juste un mauvais… @url
@user @user t’es vraiment un attardé gros,offensive,@user @user t’es vraiment un attardé gros
@user ça va mongol,abusive,@user ça va mongol
ton style de gars? — encr ? les renois et métisses @url,normal,ton style de gars? — encr ? les renois et métisses @url
ce qui dégoute le+c'est que l'on nous emmerde avec les migrantsles demandeurs de papiers clandestins(qui vivent… @url,normal,ce qui dégoute le+c'est que l'on nous emmerde avec les migrantsles demandeurs de papiers clandestins(qui vivent… @url
comme vs savez pas séparer l’islam du terrorisme mdr en tt k,fearful_abusive,comme vs savez pas séparer l’islam du terrorisme mdr en tt k
seigneur j'apprends qu'une giga pute de mon ancien lycée gueulé contre l'avortement.,hateful,seigneur j'apprends qu'une giga pute de mon ancien lycée gueulé contre l'avortement.
bah non mais les rebeus aussi ont une grosse bite — bon tg @url,hateful,bah non mais les rebeus aussi ont une grosse bite — bon tg @url
@user non le torchon national gauchiste marianne fait un article contre mechencon je revealleluia !,hateful,@user non le torchon national gauchiste marianne fait un article contre mechencon je revealleluia !
@user (g trouvé enft jui juste attardé profond jcrois),offensive,@user (g trouvé enft jui juste attardé profond jcrois)
mes sista renois le 20 ça @url,abusive_normal,mes sista renois le 20 ça @url
et toi apart dénigrer tu sers à quoi? je suis arabe sale pute et j’suis ni l’un ni l’autre @url,offensive,et toi apart dénigrer tu sers à quoi? je suis arabe sale pute et j’suis ni l’un ni l’autre @url
.@user 130 femmes meurent chaque jour du fait de l’illégalité et du non accès à l’#avortement.,offensive,.@user 130 femmes meurent chaque jour du fait de l’illégalité et du non accès à l’#avortement.
@user @user d’accord l’attarde du village allez retourne forniquer avec ses cousins,offensive,@user @user d’accord l’attarde du village allez retourne forniquer avec ses cousins
rt @user @user @user le bobo citadin pleure parce qu'1 vache va finir en steak dans nos assiettesil insurge su,abusive,rt @user @user @user le bobo citadin pleure parce qu'1 vache va finir en steak dans nos assiettesil insurge su
rt @user @user ce mec qui beneficie de la complaisance de l'idiotvisuel est aussi con que son pere ancien gauchiste,abusive,rt @user @user ce mec qui beneficie de la complaisance de l'idiotvisuel est aussi con que son pere ancien gauchiste
@user @user ce lieu est un symbole de la lutte contre le terrorisme pas contre l'islam qui n'a rien… @url,normal,@user @user ce lieu est un symbole de la lutte contre le terrorisme pas contre l'islam qui n'a rien… @url
dans la rue vient de traiter de sale arabe mais mais ... je suis pas arabe,offensive_normal,dans la rue vient de traiter de sale arabe mais mais ... je suis pas arabe
@user @user comme si les #migrants qui viennent de pays profondément homophobes allaient devenir gay friendly un jour !,normal,@user @user comme si les #migrants qui viennent de pays profondément homophobes allaient devenir gay friendly un jour !
personnage ainsi q tte la clique gauchiste deguise 1 macronistes !!ont ttes ls qualites requises qui ont etaient @url,offensive,personnage ainsi q tte la clique gauchiste deguise 1 macronistes !!ont ttes ls qualites requises qui ont etaient @url
@user je rigole kan je vois vos commentaires. si c était 1 noir ou 1 arabe allait entendre( dégage rentre… @url,offensive,@user je rigole kan je vois vos commentaires. si c était 1 noir ou 1 arabe allait entendre( dégage rentre… @url
@user @user citation du responsable de l'etude que tu n'as sans doute pas lu : c'est vrai qu'... @url,normal,@user @user citation du responsable de l'etude que tu n'as sans doute pas lu : c'est vrai qu'... @url
il dit ça en faisant valoir le vocabulaire de la gauche attardé qui nous entoure depuis tant d'années.,normal,il dit ça en faisant valoir le vocabulaire de la gauche attardé qui nous entoure depuis tant d'années.
virer les français et les remplacer par des migrants black qui branlent rien le changement de population n’est pa… @url,fearful_abusive,virer les français et les remplacer par des migrants black qui branlent rien le changement de population n’est pa… @url
paris première mise en demeure pour des propos d'Éric zemmour sur les migrants musulmans @url via @user,normal,paris première mise en demeure pour des propos d'Éric zemmour sur les migrants musulmans @url via @user
@user les islamogauchistes qui ont célébré #ahedtamimi appellant à anéantir ts les juifs et la famille entièr… @url,fearful_abusive_hateful,@user les islamogauchistes qui ont célébré #ahedtamimi appellant à anéantir ts les juifs et la famille entièr… @url
propos de zemmour sur les migrants : le csa avertit paris première @url,fearful_abusive,propos de zemmour sur les migrants : le csa avertit paris première @url
@user la france est le pays le plus taxé d’europe et le plus sale ! qui voudrait investir dans un pays en… @url,offensive,@user la france est le pays le plus taxé d’europe et le plus sale ! qui voudrait investir dans un pays en… @url
@user et est plus de 10 millions!!! charlot de gauchiste,offensive,@user et est plus de 10 millions!!! charlot de gauchiste
@user quand je vois ta façon de t'exprimer je crois qu'entre nous deux c'est toi l'attardé mdr allez ciao,offensive,@user quand je vois ta façon de t'exprimer je crois qu'entre nous deux c'est toi l'attardé mdr allez ciao
je ne suis pas rendue compte de la violence de cette séance.,abusive,je ne suis pas rendue compte de la violence de cette séance.
« les petites blanches » ptdr s’ils savaient que dans le lot y’a des giga arabes et renois encore plus fan @url,normal,« les petites blanches » ptdr s’ils savaient que dans le lot y’a des giga arabes et renois encore plus fan @url
scandale.... que fait le gauchiste libertin @user !,offensive,scandale.... que fait le gauchiste libertin @user !
et je m’attarde sur des petits détails,normal,et je m’attarde sur des petits détails
@user @user @user @user le programme de fillon yaurai eu un gros bordel de gauchiste… @url,fearful_abusive_hateful_disrespectful_normal,@user @user @user @user le programme de fillon yaurai eu un gros bordel de gauchiste… @url
@user @user il fédère quand même marcon ! moi je suis une saloperie de gauchiste de merde et je suis d'acco… @url,offensive,@user @user il fédère quand même marcon ! moi je suis une saloperie de gauchiste de merde et je suis d'acco… @url
l’expulsion des migrants africains en question @url,disrespectful,l’expulsion des migrants africains en question @url
les darons renois @url,abusive,les darons renois @url
jviens de tomber sur un compte twitter c'est insane putain le mec c'est un attarde avec un balais sur la tete avec @url,normal,jviens de tomber sur un compte twitter c'est insane putain le mec c'est un attarde avec un balais sur la tete avec @url
quel est le mongol qui fait cela? pas de signature... @url,hateful,quel est le mongol qui fait cela? pas de signature... @url
@user @user le terrorisme intellectuel serait ici de dire : « définition décoloniale du racisme est exclus… @url,normal,@user @user le terrorisme intellectuel serait ici de dire : « définition décoloniale du racisme est exclus… @url
pk les chats noir ont quasiment tous une tête d’attardé,offensive,pk les chats noir ont quasiment tous une tête d’attardé
tu trouves comment physiquement les rebeus ? pas forcément les mecs de tess — craquant de fou @url,normal,tu trouves comment physiquement les rebeus ? pas forcément les mecs de tess — craquant de fou @url
@user @user merci à vous deux je viens d'apprendre que je suis nationaliste antisémite complotiste… @url,normal,@user @user merci à vous deux je viens d'apprendre que je suis nationaliste antisémite complotiste… @url
@user les rebeus elles sont quand même mieux comme ça que sous le niqab !,offensive,@user les rebeus elles sont quand même mieux comme ça que sous le niqab !
@user n'empêche entre les mecs qui sont en mode olala c'est un mongol bla bla il ne vaut rien il fait que cass… @url,offensive,@user n'empêche entre les mecs qui sont en mode olala c'est un mongol bla bla il ne vaut rien il fait que cass… @url
@user les rebeus vous êtes dur avec les filles,fearful_disrespectful,@user les rebeus vous êtes dur avec les filles
notre réservoir de rebeus est inégalable futur crack lui @url,abusive_normal,notre réservoir de rebeus est inégalable futur crack lui @url
@user le débile autiste dégénéré basque sait pourquoi perd mais il s'en bat les couilles,offensive,@user le débile autiste dégénéré basque sait pourquoi perd mais il s'en bat les couilles
@user @user laisse le tranquille sale juif homophobe,abusive_offensive_hateful,@user @user laisse le tranquille sale juif homophobe
@user @user grossse gauchiste,offensive,@user @user grossse gauchiste
keski va pas chez moi à rire comme un mongol à ça @url,disrespectful,keski va pas chez moi à rire comme un mongol à ça @url
rt @user @user @user avec castaner l'islamo-gauchiste l'interieur...je crains que non!,fearful,rt @user @user @user avec castaner l'islamo-gauchiste l'interieur...je crains que non!
@user est ce que la drogue inclut aussi le terrorisme certainement car les terroristes sont des drogues… @url,fearful_hateful,@user est ce que la drogue inclut aussi le terrorisme certainement car les terroristes sont des drogues… @url
@user @user @user @user te propose un essai et toi tu parles ching chong. tu verras… @url,abusive_offensive_disrespectful_normal,@user @user @user @user te propose un essai et toi tu parles ching chong. tu verras… @url
@user @user @user sale arabe mdrrr,offensive,@user @user @user sale arabe mdrrr
@user mouais vous n’étiez pas bien virulent quand la gauchiste dégénérée de sciences sortait en toute bonne… @url,offensive,@user mouais vous n’étiez pas bien virulent quand la gauchiste dégénérée de sciences sortait en toute bonne… @url
vous voyez c'est ce qu'on appel communément un mongol. un vrai. incapable d'utiliser son cerveau et de lire correc… @url,offensive,vous voyez c'est ce qu'on appel communément un mongol. un vrai. incapable d'utiliser son cerveau et de lire correc… @url
il est contre l’avortement fin qd g parler de certains trucs il m’a dit que d’accord il préférait avorter que un en… @url,normal,il est contre l’avortement fin qd g parler de certains trucs il m’a dit que d’accord il préférait avorter que un en… @url
@user c’est triste qu’une de nos sœurs réussisse pour une fois et qu’on s’attarde sur des futilités les twe… @url,offensive,@user c’est triste qu’une de nos sœurs réussisse pour une fois et qu’on s’attarde sur des futilités les twe… @url
le nouvel eldorado des rebeus c plus le trading mtn c'est l'aéroport,hateful,le nouvel eldorado des rebeus c plus le trading mtn c'est l'aéroport
@user je m'appelle marie-france et ça n'a jamais empêché les ching chong de pleuvoir.,disrespectful,@user je m'appelle marie-france et ça n'a jamais empêché les ching chong de pleuvoir.
au @user ça s'attarde sur le psg mais pour parler des fraudes fiscales ça dur 36 secondes bande de tocar… @url,offensive,au @user ça s'attarde sur le psg mais pour parler des fraudes fiscales ça dur 36 secondes bande de tocar… @url
quel ramassis d’attardé @url,normal,quel ramassis d’attardé @url
par de mongol.... @url,offensive,par de mongol.... @url
@user vien jouer sale arabe,offensive,@user vien jouer sale arabe
@user c’est vous qui essayez de cacher votre racisme anti-allemand en le dissimulant dans une théorie du comp… @url,abusive,@user c’est vous qui essayez de cacher votre racisme anti-allemand en le dissimulant dans une théorie du comp… @url
c quoi son style de mec aussi? — elle préfère les renois mais si blond aux yeux bleu oklm faut tu sois drôle auss… @url,normal,c quoi son style de mec aussi? — elle préfère les renois mais si blond aux yeux bleu oklm faut tu sois drôle auss… @url
@user @user @user @user les négligences sont une violence et considérées comme de la maltraitance… @url,offensive,@user @user @user @user les négligences sont une violence et considérées comme de la maltraitance… @url
@user va jouer st nazaire (club que des renois et des rebeux)...,offensive,@user va jouer st nazaire (club que des renois et des rebeux)...
@user @user belle répartie digne d'un enfant de cm2 à base ta maman comme tout les rebeus sans disci… @url,abusive_hateful,@user @user belle répartie digne d'un enfant de cm2 à base ta maman comme tout les rebeus sans disci… @url
le sprinteur attardé d'ouagadougou commence vraiment à péter les couilles,abusive,le sprinteur attardé d'ouagadougou commence vraiment à péter les couilles
la il est juste attardé @url,abusive,la il est juste attardé @url
@user @user @user c'est archi pas un fantasme débile,offensive,@user @user @user c'est archi pas un fantasme débile
@user nn j’ai ajouter le bambis sale juif croiser nazi,offensive_hateful,@user nn j’ai ajouter le bambis sale juif croiser nazi
@user comme la majorité des renois de france... faites un sondage vous verrez par vous même il suffit de rega… @url,offensive,@user comme la majorité des renois de france... faites un sondage vous verrez par vous même il suffit de rega… @url
simon gamin pas loin d'être le plus attardé de ce réseau,fearful,simon gamin pas loin d'être le plus attardé de ce réseau
c'était pas pour taillé c'était une vrai question — dans ce cas je t'informe qu'on dis mongol et pas mongolienne… @url,abusive_normal,c'était pas pour taillé c'était une vrai question — dans ce cas je t'informe qu'on dis mongol et pas mongolienne… @url
@user l'émission partait bien avec la reconnaissance du racisme anti blanc sauf pour la gauchiste de servi… @url,offensive,@user l'émission partait bien avec la reconnaissance du racisme anti blanc sauf pour la gauchiste de servi… @url
@user pourquoi tu te casses la tête à t'embrouiller avec cet attardé mental mdrrr c'est une perte de temps,offensive,@user pourquoi tu te casses la tête à t'embrouiller avec cet attardé mental mdrrr c'est une perte de temps
les migrants sont une richesse pour l’europe! typhus abdominal…,abusive,les migrants sont une richesse pour l’europe! typhus abdominal…
délit de solidarité pour cédric herrou dans son combat pour l'accueil et la protection des migrants africains dan… @url,normal,délit de solidarité pour cédric herrou dans son combat pour l'accueil et la protection des migrants africains dan… @url
@user @user d'accord le gauchiste.,normal,@user @user d'accord le gauchiste.
j’ai été remplacé par un autre renoi dans les snaps d’une sale algérienne,abusive,j’ai été remplacé par un autre renoi dans les snaps d’une sale algérienne
@user @user ferme ta gueule toi c’est un darron à croire tout les renois il dise ça et les plus gr… @url,fearful_abusive_offensive,@user @user ferme ta gueule toi c’est un darron à croire tout les renois il dise ça et les plus gr… @url
expulser migrant,fearful,expulser migrant
dès lsbah lillah un sale arabe casse les couilles en allant prendre le métroooooooo,offensive,dès lsbah lillah un sale arabe casse les couilles en allant prendre le métroooooooo
@user @user jte carry sale arabe,abusive_offensive,@user @user jte carry sale arabe
@user germain dirait un mongol franchement ce joueur n’importe quel attaquant de national fait mieux que lui,offensive,@user germain dirait un mongol franchement ce joueur n’importe quel attaquant de national fait mieux que lui
@user le rapport avec le terrorisme c'est l'argument de la vision biaisée de l'islam dont tu parles. d'ailleurs… @url,normal,@user le rapport avec le terrorisme c'est l'argument de la vision biaisée de l'islam dont tu parles. d'ailleurs… @url
liked @user video @url l'islamisation du québec - manifestation vendredi le 15 décembre,offensive,liked @user video @url l'islamisation du québec - manifestation vendredi le 15 décembre
@user @user 2/2 le deuxieme essage s'attarde sur le fait que la spa accueil aussi des animaux plus atypiques. pas… @url,normal,@user @user 2/2 le deuxieme essage s'attarde sur le fait que la spa accueil aussi des animaux plus atypiques. pas… @url
@user dites à votre pseudo journaliste/juriste que l'islam n'a rien à voir avec le terrorisme .merci,abusive,@user dites à votre pseudo journaliste/juriste que l'islam n'a rien à voir avec le terrorisme .merci
ferme la gros mongol retourne tweeter de la merde @url,hateful,ferme la gros mongol retourne tweeter de la merde @url
eh les 2002-03 de tl sur vie allez jamais en stmg que des cas sociaux et des rebeus en survêt c'est des giga débile,abusive_hateful,eh les 2002-03 de tl sur vie allez jamais en stmg que des cas sociaux et des rebeus en survêt c'est des giga débile
elle vivait ça meilleur vie renois par ci renois par là ! le renois 1 avait rien dema… @url,abusive_normal,elle vivait ça meilleur vie renois par ci renois par là ! le renois 1 avait rien dema… @url
#kodikodday #réfugiés #insertion #solida…,fearful,#kodikodday #réfugiés #insertion #solida…
#migrants #islam #islamisation #islamisme #islam #afrique #immigrants #macron #lrem #fra…,normal,#migrants #islam #islamisation #islamisme #islam #afrique #immigrants #macron #lrem #fra…
@user @user @user @user jpense hein ua des mongol un moment,offensive,@user @user @user @user jpense hein ua des mongol un moment
@user @user @user la bonne pote gauchiste de chirio,normal,@user @user @user la bonne pote gauchiste de chirio
rt @user quand demande un gauchiste d'argumenter  @url,abusive,rt @user quand demande un gauchiste d'argumenter  @url
@user ai foi mongol,abusive,@user ai foi mongol
@user wa fik ben c'est assez simple pour les abrutis qui l'écoute rap=banlieue=immigrés=arabe/noir=islam=terr… @url,normal,@user wa fik ben c'est assez simple pour les abrutis qui l'écoute rap=banlieue=immigrés=arabe/noir=islam=terr… @url
je comprend pas pourquoi vous prenez les gens contre l'avortement pour des attardés à croire c'est un débat simple… @url,normal,je comprend pas pourquoi vous prenez les gens contre l'avortement pour des attardés à croire c'est un débat simple… @url
lui c le genre de mec qui finit au tribunal pour violence conjugale @url,normal,lui c le genre de mec qui finit au tribunal pour violence conjugale @url
@user mddrrrr parle mieux sale arabe,offensive,@user mddrrrr parle mieux sale arabe
@user bah j’suis pas petite et je fais moins de 1m80 mongol j’suis pas « naine »,offensive,@user bah j’suis pas petite et je fais moins de 1m80 mongol j’suis pas « naine »
recette pour la montée de l'extrême droite faites entrez beaucoup de migrants en même temps échouez leur intégrat… @url,abusive,recette pour la montée de l'extrême droite faites entrez beaucoup de migrants en même temps échouez leur intégrat… @url
@user @user @user ok tes un attardé ces mort pour te parler,offensive,@user @user @user ok tes un attardé ces mort pour te parler
@user @user @user guenolé le gauchiste osé critiquer une des seules réelles féministes honorable e… @url,normal,@user @user @user guenolé le gauchiste osé critiquer une des seules réelles féministes honorable e… @url
rt @user je peux pas m'empecher de penser que c'est la meme mecanique qu'avec le faux compte gauchiste et provocateur @user,offensive,rt @user je peux pas m'empecher de penser que c'est la meme mecanique qu'avec le faux compte gauchiste et provocateur @user
@user @user ils sous entend que les bobo gauchiste dont il parle sont tous des islamo-gauchiste des gens… @url,normal,@user @user ils sous entend que les bobo gauchiste dont il parle sont tous des islamo-gauchiste des gens… @url
@user effectivement merci quel attardé je suis,abusive,@user effectivement merci quel attardé je suis
en plus elle est de sotteville cette attardé mental @url,offensive,en plus elle est de sotteville cette attardé mental @url
@user @user @user @user @user oui tu es un gauchiste car tu mets tout… @url,offensive,@user @user @user @user @user oui tu es un gauchiste car tu mets tout… @url
il est capable de te lâcher un sale arabe ou un sale nègre sous l'effet de la colère au premier degré... j'ai u… @url,hateful,il est capable de te lâcher un sale arabe ou un sale nègre sous l'effet de la colère au premier degré... j'ai u… @url
parole y’a trop d’attardé sur les réseaux.,offensive,parole y’a trop d’attardé sur les réseaux.
@user @user elle peut fermer sa gueule l’avocate gauchiste. elle dit que des inepties pas de b… @url,offensive,@user @user elle peut fermer sa gueule l’avocate gauchiste. elle dit que des inepties pas de b… @url
@user @user @user @user ouais super 2 renois sur 50 maghrébins,offensive,@user @user @user @user ouais super 2 renois sur 50 maghrébins
eh les renois vous dîtes quoi au coiffeur qnd vous voulez un dégradé blanc ??,abusive_offensive,eh les renois vous dîtes quoi au coiffeur qnd vous voulez un dégradé blanc ??
@user @user mais cela n'excuse en rien les insultes ou le harcèlement,normal,@user @user mais cela n'excuse en rien les insultes ou le harcèlement
@user attardé,abusive,@user attardé
« ok jean pierre alors tu ramènes un bébé black des asiatiques des rebeus prcq ils commencent à saouler eux… @url,abusive_offensive_hateful_disrespectful,« ok jean pierre alors tu ramènes un bébé black des asiatiques des rebeus prcq ils commencent à saouler eux… @url
@user la fameuse intimidation de phasme de 60 kg de la crasse gauchiste. @url,offensive,@user la fameuse intimidation de phasme de 60 kg de la crasse gauchiste. @url
— proverbe africain,normal,— proverbe africain
@user mais toi une ouf je parle renois comme jparle asiatique arabes babtou chpas tveu quoi allez… @url,offensive,@user mais toi une ouf je parle renois comme jparle asiatique arabes babtou chpas tveu quoi allez… @url
@user non une carte d'immunité en tant qu'islamo-gauchiste !,fearful_offensive_hateful_normal,@user non une carte d'immunité en tant qu'islamo-gauchiste !
@user @user @user Ça mfume les attardé qui affirment plein de certitudes que tel ou tel truc est mieux a… @url,offensive_disrespectful,@user @user @user Ça mfume les attardé qui affirment plein de certitudes que tel ou tel truc est mieux a… @url
les renois avec des chevalières aux doigts la,fearful,les renois avec des chevalières aux doigts la
@user relis mon tweet mongol et va dormir,abusive_offensive,@user relis mon tweet mongol et va dormir
Ça enlevez ça localisation pour allez voir renois1 et pcq elle ce localise avec renois 2 vu que y’a pas trop de con… @url,hateful,Ça enlevez ça localisation pour allez voir renois1 et pcq elle ce localise avec renois 2 vu que y’a pas trop de con… @url
@user @user exemple tout bete,normal,@user @user exemple tout bete
@user @user @user @user compare pas mon gars à un attardé car il écoute pnl,abusive_offensive,@user @user @user @user compare pas mon gars à un attardé car il écoute pnl
@user @user il fait quoi au juste ce gouvernement? pourquoi il s'attarde sur des futilités alors qu'il de… @url,normal,@user @user il fait quoi au juste ce gouvernement? pourquoi il s'attarde sur des futilités alors qu'il de… @url
@user @user chaque #avortement c'est mozart qu'on assassine comme l'a si bien rappelé #manu !,fearful_abusive_hateful_disrespectful_normal,@user @user chaque #avortement c'est mozart qu'on assassine comme l'a si bien rappelé #manu !
@user ce que raconte #siel un harcèlement qui dénote manque d'intelligence sans discernement... rien d'éto… @url,abusive,@user ce que raconte #siel un harcèlement qui dénote manque d'intelligence sans discernement... rien d'éto… @url
@user ... le terrorisme est un mode opératoire un procédé technique qui ne porte en soi aucune idéologie. mai… @url,normal,@user ... le terrorisme est un mode opératoire un procédé technique qui ne porte en soi aucune idéologie. mai… @url
cette poule m'a insulte de sale gauchiste @url,offensive,cette poule m'a insulte de sale gauchiste @url
mrdil écrit comme un mongolece #fanzouzestupide ! #mongol #tpmp #neuneu #abruti @url,abusive_offensive,mrdil écrit comme un mongolece #fanzouzestupide ! #mongol #tpmp #neuneu #abruti @url
- grèce : augmentation du nombre d’enfants réfugiés et migrants,fearful_abusive_offensive_disrespectful_normal,- grèce : augmentation du nombre d’enfants réfugiés et migrants
pour parler de l'esclavage des arabo-musulman sur les noirs qui toujours exister aucun renois n'en parle hein … @url,normal,pour parler de l'esclavage des arabo-musulman sur les noirs qui toujours exister aucun renois n'en parle hein … @url
meilleur discrit le discrit des renois la,disrespectful_normal,meilleur discrit le discrit des renois la
@user c bon tg tu force sale arabe,hateful,@user c bon tg tu force sale arabe
@user mongol leu mais damqko ragal trop mom mais milnee mkm maçon deug leu,offensive,@user mongol leu mais damqko ragal trop mom mais milnee mkm maçon deug leu
#olom c'est marrant tout ces pseudo fachos de lyonnais qui applaudissent des blacks des rebeus... vous vous sentez… @url,disrespectful,#olom c'est marrant tout ces pseudo fachos de lyonnais qui applaudissent des blacks des rebeus... vous vous sentez… @url
@user rend moi mes sous toi sale juif reptilien sous terre ta grand mère l'ecaille ton grand père la queue de poisson fdp,offensive,@user rend moi mes sous toi sale juif reptilien sous terre ta grand mère l'ecaille ton grand père la queue de poisson fdp
rt @user s'attarde encore sur le nombre de participants la marche alors que le fcc vient de faire un grand pas. belle communica,abusive,rt @user s'attarde encore sur le nombre de participants la marche alors que le fcc vient de faire un grand pas. belle communica
précision : propos d’une amie personnelle parisienne très bobo très gauchiste qui voté @user en 2017.,offensive,précision : propos d’une amie personnelle parisienne très bobo très gauchiste qui voté @user en 2017.
@user @user je pense que c'est toi qui est mongol et non pas les stephanois,offensive,@user @user je pense que c'est toi qui est mongol et non pas les stephanois
@user @user ce qui n'as rien voir avec le fait d'etre en haut de l'echelle alimentaire ou no... @url,normal,@user @user ce qui n'as rien voir avec le fait d'etre en haut de l'echelle alimentaire ou no... @url
@user @user la rétorique préferée de l'extreme droite. je suis pas raciste j'ai un ami arabe. ca ne marche… @url,abusive_normal,@user @user la rétorique préferée de l'extreme droite. je suis pas raciste j'ai un ami arabe. ca ne marche… @url
les renois sucrées comme ça c beau @url,fearful,les renois sucrées comme ça c beau @url
@user @user @user @user mais espece d'autiste au chromosome supplementaire spoiler quelque chos... @url,offensive,@user @user @user @user mais espece d'autiste au chromosome supplementaire spoiler quelque chos... @url
heureusement qu'ils ont mis beye pour bâcher toutes les conneries que débite l'autre attardé mental,abusive_offensive,heureusement qu'ils ont mis beye pour bâcher toutes les conneries que débite l'autre attardé mental
meilleur que thiago messi voila c'est terminenc'est un crack le meilleur attarde du siecle c'est bien lui il est @url,normal,meilleur que thiago messi voila c'est terminenc'est un crack le meilleur attarde du siecle c'est bien lui il est @url
@user @user @user @user Ça sent le gauchiste vexé...fin de la discussion!,normal,@user @user @user @user Ça sent le gauchiste vexé...fin de la discussion!
@user cette technique est reservée que aux parents rebeus,normal,@user cette technique est reservée que aux parents rebeus
@user @user ton histoire mongol gauchiste big bisou avec le hitler @url,abusive_offensive,@user @user ton histoire mongol gauchiste big bisou avec le hitler @url
le pm cambodgien reçoit de chaleureuses félicitations de son homologue mongol @url @url,abusive,le pm cambodgien reçoit de chaleureuses félicitations de son homologue mongol @url @url
