text,label,translated
لقدمضى على ايقاف حملة الاجرام الصليبية على الشعب السوري بعد ان تم عقد المصالحات وتسليم ماتم تحريره لقوات احتلال فهل شاهدنا اللاجئون بطوابير,normal,لقدمضى على ايقاف حملة الاجرام الصليبية على الشعب السوري بعد ان تم عقد المصالحات وتسليم ماتم تحريره لقوات احتلال فهل شاهدنا اللاجئون بطوابير
زي كل مذبحة يطلع أشباه بشر برؤوس خنازير تصقف لقتل أبرياء لا حول لهم و لا قوة و يشمتوا في دمهم,fearful_abusive_offensive_hateful_disrespectful,زي كل مذبحة يطلع أشباه بشر برؤوس خنازير تصقف لقتل أبرياء لا حول لهم و لا قوة و يشمتوا في دمهم
خنازير النار و وقودها .. ابليس اعتزل و تركهم يكملوا عمله .. الله يلعنهم .. @url,hateful,خنازير النار و وقودها .. ابليس اعتزل و تركهم يكملوا عمله .. الله يلعنهم .. @url
@user @user @user يا موجز..اللي في القناة الخنزيرة خنزير ومأجور و حالته حاله..يبغى فلوس بس، حتى لو أكّل… @url,abusive_disrespectful,@user @user @user يا موجز..اللي في القناة الخنزيرة خنزير ومأجور و حالته حاله..يبغى فلوس بس، حتى لو أكّل… @url
@user @user @user @user @user انت وش تحشر انفك فيما لا يعنيك ولا يخصك ترى أن حشرت انفك ندعسها بالجزمه يا خنزير,offensive,@user @user @user @user @user انت وش تحشر انفك فيما لا يعنيك ولا يخصك ترى أن حشرت انفك ندعسها بالجزمه يا خنزير
ورشة تثقيفية للامهات عن التحرش الجنسى للاطفال,normal,ورشة تثقيفية للامهات عن التحرش الجنسى للاطفال
@user @user @user @user خف علينا حتى الحريم صاروا يتشبهون بكم !! @url,offensive,@user @user @user @user خف علينا حتى الحريم صاروا يتشبهون بكم !! @url
طرق حماية ووقاية الأطفال من الإيذاء الجنسي #بطاقات_فلاح_العنزي #طفوله_واعيه #التحرش_بالاطفال @url,normal,طرق حماية ووقاية الأطفال من الإيذاء الجنسي #بطاقات_فلاح_العنزي #طفوله_واعيه #التحرش_بالاطفال @url
@user @user اجلدهم فهم خنازير بصور بشر  الفلسط معروف عنهم الخيانه والغباء لانهم راضعين حليب يهود واصبحو انجز واقذر بشر,abusive_hateful,@user @user اجلدهم فهم خنازير بصور بشر  الفلسط معروف عنهم الخيانه والغباء لانهم راضعين حليب يهود واصبحو انجز واقذر بشر
@user @user شيء موقع حق الحريم و العوائل ولكن الملعب حق ام نظارات الهبله,abusive_disrespectful,@user @user شيء موقع حق الحريم و العوائل ولكن الملعب حق ام نظارات الهبله
@user @user @user انتو مثل الحريم كلام من غير افعال كم من الحوثي ما قدرتو عليهم والحي… @url,hateful,@user @user @user انتو مثل الحريم كلام من غير افعال كم من الحوثي ما قدرتو عليهم والحي… @url
@user @user الله خلقنا بشر مو خنازير. ع كلن شكرا اذا شايفه هالوجه لطاهر خنزير,normal,@user @user الله خلقنا بشر مو خنازير. ع كلن شكرا اذا شايفه هالوجه لطاهر خنزير
مودريتش هيتظبط من الصحفيين بس الجماعة الافارقة و الاسيوين اللي م… @url,normal,مودريتش هيتظبط من الصحفيين بس الجماعة الافارقة و الاسيوين اللي م… @url
ههههههه ناطق التخالف أصلا كان شارب بول البعير. @url,hateful,ههههههه ناطق التخالف أصلا كان شارب بول البعير. @url
ثورة عنصرية بامتياز في ولاية سكسونيا الألمانية الرازحة تحت السطوة المتنامية لليمين المتطرف، ضحايا هم اللاجئون، تف… @url,normal,ثورة عنصرية بامتياز في ولاية سكسونيا الألمانية الرازحة تحت السطوة المتنامية لليمين المتطرف، ضحايا هم اللاجئون، تف… @url
#في_بلادك_تقدري تكوني عزباء بلا ما يشفقو عليك و يقولولك بايرة؟,normal,#في_بلادك_تقدري تكوني عزباء بلا ما يشفقو عليك و يقولولك بايرة؟
عشان تبقوا تحتفلوا بعد ماتش الذهاب اوي يا وسخ انت وهو، النادي الأهلي جامد عليكو,offensive,عشان تبقوا تحتفلوا بعد ماتش الذهاب اوي يا وسخ انت وهو، النادي الأهلي جامد عليكو
اولا التحرش مش 100%من الراجل الست مسؤوله برضه عن جزء اللي هو اللبس والحشمه ولو عندك اعتراض علي ده تقدري تفسريلي ليه… @url,offensive,اولا التحرش مش 100%من الراجل الست مسؤوله برضه عن جزء اللي هو اللبس والحشمه ولو عندك اعتراض علي ده تقدري تفسريلي ليه… @url
سرقوا أموال تجارهم وشعبهم وتكرموا على خنازير اللي يحاربون… @url,hateful,سرقوا أموال تجارهم وشعبهم وتكرموا على خنازير اللي يحاربون… @url
@user @user انتى لية بتزعلى من الحقيقة بلاش منحرفة وعاوزين نعرف هتمشيها ازاى ظيب اومال انتى فاكرة ا… @url,offensive,@user @user انتى لية بتزعلى من الحقيقة بلاش منحرفة وعاوزين نعرف هتمشيها ازاى ظيب اومال انتى فاكرة ا… @url
#خارجية_فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في #ليبيا,normal,#خارجية_فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في #ليبيا
يعني بالنهايه ما راح يتضرر غيرك وإذا كان طلاقة محتواه لإثبات… @url,abusive_normal,يعني بالنهايه ما راح يتضرر غيرك وإذا كان طلاقة محتواه لإثبات… @url
و انتي لو دايرة تمشي متبرجة على راحتك,offensive,و انتي لو دايرة تمشي متبرجة على راحتك
وشيطان يحبونه الرافضه ويحب… @url,normal,وشيطان يحبونه الرافضه ويحب… @url
@user @user شحاذ  يا بول البعير,offensive,@user @user شحاذ  يا بول البعير
@user @user @user إنقلع والله مافيه إلا الضعوي والخراط في رأسك ي خنزير .  الخلى بس الخلى .,disrespectful,@user @user @user إنقلع والله مافيه إلا الضعوي والخراط في رأسك ي خنزير .  الخلى بس الخلى .
@user @user @user على ايش فخورة فخورة متبرجة اعوذ بالله,offensive,@user @user @user على ايش فخورة فخورة متبرجة اعوذ بالله
وانتي متبرجة مثيرة للشفقة @url,offensive,وانتي متبرجة مثيرة للشفقة @url
كاس افريقيا بينادينا,normal,كاس افريقيا بينادينا
@user @user ماعمري شفت خنزير يشعر ، الا ألحين فسبحان الله,normal,@user @user ماعمري شفت خنزير يشعر ، الا ألحين فسبحان الله
@user @user لا تتريق وتتبجح على الرجل انت ما زلت تشرب بول البعير,disrespectful,@user @user لا تتريق وتتبجح على الرجل انت ما زلت تشرب بول البعير
واصل (ما لك دخل) قد يصل بالواحد لإنكار بدهيات ومسلمات عند العقلاء جميعا ككون اللبس معطى مؤثر في معادلة التحرش، وككو… @url,offensive,واصل (ما لك دخل) قد يصل بالواحد لإنكار بدهيات ومسلمات عند العقلاء جميعا ككون اللبس معطى مؤثر في معادلة التحرش، وككو… @url
@user @user خلّك في عصير بول البعير..,disrespectful,@user @user خلّك في عصير بول البعير..
شاهد: داعية مصري يكشف سبب التحرش بالفتيات.. لأن شنطتك ذهبي يطمع فيك! @url,offensive,شاهد: داعية مصري يكشف سبب التحرش بالفتيات.. لأن شنطتك ذهبي يطمع فيك! @url
هههههههههههههه بنت الشاطر جاية تتشطر علينا وتاخذ الآيات الكريمة لأنفسهم هولاء هم خنازير البنا حلال عليهم كل شيء وحر… @url,disrespectful,هههههههههههههه بنت الشاطر جاية تتشطر علينا وتاخذ الآيات الكريمة لأنفسهم هولاء هم خنازير البنا حلال عليهم كل شيء وحر… @url
زيدي ناقص اصلك مجوسي من بلاد السد @user,offensive,زيدي ناقص اصلك مجوسي من بلاد السد @user
ياخي مشكلة الحريم حتى بالمشاعر ماخذين حقهم يتكيفون بسرعة عكسنا  وايد حاط عليكم صح,offensive,ياخي مشكلة الحريم حتى بالمشاعر ماخذين حقهم يتكيفون بسرعة عكسنا  وايد حاط عليكم صح
@user يا خنزير لن تدوم عليك طويلا,hateful,@user يا خنزير لن تدوم عليك طويلا
ليليان داوود بس بدك تطولي لسانك ع رءيس الجمعوريه كرمال مملكة بول البعير وتسمي لينان مملكة عونسنان...,offensive,ليليان داوود بس بدك تطولي لسانك ع رءيس الجمعوريه كرمال مملكة بول البعير وتسمي لينان مملكة عونسنان...
@user @user لا ما في جزمة سورية على الرقاب. قبل كان في وهني كانوا يقرروا. فكرنا السوري كان وسخ طلع ابن… @url,abusive_disrespectful,@user @user لا ما في جزمة سورية على الرقاب. قبل كان في وهني كانوا يقرروا. فكرنا السوري كان وسخ طلع ابن… @url
محلاني اسحب رجليني بين الحريم,offensive,محلاني اسحب رجليني بين الحريم
@user @user هذا خنزير مو بقره البقره تكرم عليه,abusive_disrespectful,@user @user هذا خنزير مو بقره البقره تكرم عليه
@user @user @user ولوكان طلع ولد ودافع عن التحرش لكان سمع ماسمع. والشيخ لم قال كدة بيقصد اللبس بيشجع ع… @url,abusive_disrespectful,@user @user @user ولوكان طلع ولد ودافع عن التحرش لكان سمع ماسمع. والشيخ لم قال كدة بيقصد اللبس بيشجع ع… @url
فعلا احسن وصف ليكم #خنازير_الجزيرة,normal,فعلا احسن وصف ليكم #خنازير_الجزيرة
@user @user تلك امانيكم يا خنازير خيب الله امانيكم,offensive,@user @user تلك امانيكم يا خنازير خيب الله امانيكم
@user @user حرام عليكي يا دكتور معندكيش خنازير صغيرة,offensive_disrespectful,@user @user حرام عليكي يا دكتور معندكيش خنازير صغيرة
@user @user الجثث اللي باليمن جثث خنازير حوثيه الله يعين اهل اليمن على تطهير اراضيهم منها,hateful,@user @user الجثث اللي باليمن جثث خنازير حوثيه الله يعين اهل اليمن على تطهير اراضيهم منها
@user @user نفسي اكذب المزروعي واصدقك ان هؤلا ليس خنازير شاذه والله نفسي,hateful,@user @user نفسي اكذب المزروعي واصدقك ان هؤلا ليس خنازير شاذه والله نفسي
@user @user مشكلتلك ياراعي الغنم وشارب بول البعير تفتكر ان كلمة طعمية تضايق بالعكس تجوع يا أهطل,abusive_offensive,@user @user مشكلتلك ياراعي الغنم وشارب بول البعير تفتكر ان كلمة طعمية تضايق بالعكس تجوع يا أهطل
@user @user الشعب اليمني لن يقبل خنزير يدّعي السلاليه ان يحكمه فليذهب الحوثي وعصابته الى الجحيم,hateful,@user @user الشعب اليمني لن يقبل خنزير يدّعي السلاليه ان يحكمه فليذهب الحوثي وعصابته الى الجحيم
@user @user اصح كتاب بعد القرأن بأمارة بول البعير,offensive,@user @user اصح كتاب بعد القرأن بأمارة بول البعير
@user @user @user من جد تحس في شي غلط ، خشمه كأنه خنزير,abusive_disrespectful,@user @user @user من جد تحس في شي غلط ، خشمه كأنه خنزير
خنازير الشمال الخونة يطلقون على اي سعودي شريف يدافع عن وطنه ضد خبثهم مسمى وطنجي لانهم مو متوقعين فيه شعب يدافع… @url,hateful,خنازير الشمال الخونة يطلقون على اي سعودي شريف يدافع عن وطنه ضد خبثهم مسمى وطنجي لانهم مو متوقعين فيه شعب يدافع… @url
وين الابداع بالردود وين التحرش اللي على اصوله وين المناشب عالطالعه والنازله شفيني راكد وامشي جنب الحيط,offensive,وين الابداع بالردود وين التحرش اللي على اصوله وين المناشب عالطالعه والنازله شفيني راكد وامشي جنب الحيط
@user @user @user @user ههههههههههه تنقرضين انتي وامثالج من شاربي بول البعير طز بيج وماجد اللوكي السلوكي,offensive,@user @user @user @user ههههههههههه تنقرضين انتي وامثالج من شاربي بول البعير طز بيج وماجد اللوكي السلوكي
وفيهم سلع بايره لاحرجوا بالحراج,offensive,وفيهم سلع بايره لاحرجوا بالحراج
يهدف النظام:إلى مكافحة جريمه التحرش والحليولة دون وقوعها وتطبيق العقوبة على مرتكبها،او حماية المجني عليه وذلك صيانة… @url,normal,يهدف النظام:إلى مكافحة جريمه التحرش والحليولة دون وقوعها وتطبيق العقوبة على مرتكبها،او حماية المجني عليه وذلك صيانة… @url
هذا الأسبوع، لا صوت يعلو صوت ضحايا التحرش في أمريكا منذ اندلاع قضية تحرش مرشح المحكمة العُليا بزميلته في الثانوية .… @url,normal,هذا الأسبوع، لا صوت يعلو صوت ضحايا التحرش في أمريكا منذ اندلاع قضية تحرش مرشح المحكمة العُليا بزميلته في الثانوية .… @url
@user @user الحريم ماينخاف عليكن,disrespectful_normal,@user @user الحريم ماينخاف عليكن
في بلادك تقدري تبقاي سيليباتاغ و متتزوجيش ؟ بدون ما يقولو عليك بايرة و تتعرضي لضغط من العائلة ؟ تقد… @url,normal,في بلادك تقدري تبقاي سيليباتاغ و متتزوجيش ؟ بدون ما يقولو عليك بايرة و تتعرضي لضغط من العائلة ؟ تقد… @url
@user @user مقابل المال يبيع اهله لاغرابه ابدا ذا الاشكال اراقوزات لا اكثر خنازير متناقضه لاشرف مهنه ولا… @url,normal,@user @user مقابل المال يبيع اهله لاغرابه ابدا ذا الاشكال اراقوزات لا اكثر خنازير متناقضه لاشرف مهنه ولا… @url
@user @user احسن انوا نزل قانون التحرش لأن مو معقول نقعد نعيش ب فقاعة الصحوة يفرقون بين الجنسين لي… @url,normal,@user @user احسن انوا نزل قانون التحرش لأن مو معقول نقعد نعيش ب فقاعة الصحوة يفرقون بين الجنسين لي… @url
@user @user أشك أنه عربي هذا خنزير مهجن,normal,@user @user أشك أنه عربي هذا خنزير مهجن
@user @user ماشاء الله تعرف سوالف الحريم,offensive,@user @user ماشاء الله تعرف سوالف الحريم
ياخي اللاعبين الافارقة على اخر ايامهم يبدون يتشرطون ..,abusive_normal,ياخي اللاعبين الافارقة على اخر ايامهم يبدون يتشرطون ..
ويجي الكلب الجبان الخنزير اللي من الciaأو أي خنزير يهودي آخر يعملي بلوك في الفيس بوك علشان قلت حقيقتهم يكفي حقارتهم… @url,abusive_hateful,ويجي الكلب الجبان الخنزير اللي من الciaأو أي خنزير يهودي آخر يعملي بلوك في الفيس بوك علشان قلت حقيقتهم يكفي حقارتهم… @url
انت وسخ اوي اوي ان شاء الله تتفضح ومحدش يسترها عليك اللهم اميين @url,abusive_offensive_disrespectful_hateful_normal,انت وسخ اوي اوي ان شاء الله تتفضح ومحدش يسترها عليك اللهم اميين @url
@user @user مال بول البعير بالموضوع طاب وماذا فعل شاربوا الماء كما انه الدراسات الغربيه والأجنبية اثبتت صحة… @user,offensive,@user @user مال بول البعير بالموضوع طاب وماذا فعل شاربوا الماء كما انه الدراسات الغربيه والأجنبية اثبتت صحة… @user
ياليل جوائز الحريم,abusive_normal,ياليل جوائز الحريم
هؤلاء الأطفال اللاجئون في #تنزانيا يتابعون دراستهم في الهواء الطلق وهذه قصتهم… @url,normal,هؤلاء الأطفال اللاجئون في #تنزانيا يتابعون دراستهم في الهواء الطلق وهذه قصتهم… @url
بخصوص منار زعلانه عشان صار اسمها خنزير؟؟,offensive,بخصوص منار زعلانه عشان صار اسمها خنزير؟؟
@user @user @user @user رخيص ومنافق واضح انك كنت عايش في بيئه وسخه مثلك ف طبيعي اشوف هال… @url,offensive,@user @user @user @user رخيص ومنافق واضح انك كنت عايش في بيئه وسخه مثلك ف طبيعي اشوف هال… @url
@user @user اخرجوا خنازير الجزيرة تتغير اموركم كلها خلال 24 ساعه فقط الوضع بسيط بسيط ،،، الكل سيهرب… @url,normal,@user @user اخرجوا خنازير الجزيرة تتغير اموركم كلها خلال 24 ساعه فقط الوضع بسيط بسيط ،،، الكل سيهرب… @url
ان الفلوس زينه الحياه ماهي وسخ دنيا#شنو_حكمتك_بالحياه,normal,ان الفلوس زينه الحياه ماهي وسخ دنيا#شنو_حكمتك_بالحياه
رجعنا لشغل الحريم والمحارشه,offensive,رجعنا لشغل الحريم والمحارشه
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @user,hateful,هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @user
كلهم زي بعض وكلهم  خنازير,offensive,كلهم زي بعض وكلهم  خنازير
محاكمة مدرب لياقة بتهمة #التحرش بطالبة داخل صالة رياضية,normal,محاكمة مدرب لياقة بتهمة #التحرش بطالبة داخل صالة رياضية
@user @user @user حتة نادرا كتلوا خنازير خميني,hateful,@user @user @user حتة نادرا كتلوا خنازير خميني
@user @user سلق اجرب وملقح من خنزير ومالك الا الدعس والوطي,hateful,@user @user سلق اجرب وملقح من خنزير ومالك الا الدعس والوطي
@user @user ههههههههههههههه اوكي الاغلب لسانهم وسخ واولهم مطيري ب الجهرى قذف كل السعوديات بعد قرار قيادة المراه… @url,offensive,@user @user ههههههههههههههه اوكي الاغلب لسانهم وسخ واولهم مطيري ب الجهرى قذف كل السعوديات بعد قرار قيادة المراه… @url
وصلت لمرحله العشق اشوفني واتبوسم اخخ لو اقدر تغزلت فيني بس ماادعم التحرش,normal,وصلت لمرحله العشق اشوفني واتبوسم اخخ لو اقدر تغزلت فيني بس ماادعم التحرش
مشوار المستشفي دا اكتر مشوار وسخ ف حياة الانسان,disrespectful_normal,مشوار المستشفي دا اكتر مشوار وسخ ف حياة الانسان
@user @user خنازير المجوس تلطم,hateful,@user @user خنازير المجوس تلطم
عملت بحث عن التنمر لاقيت الكلام قليل كملته عن التحرش وفيلينج جاموسة تايهة في بحر العلم فشخ,offensive,عملت بحث عن التنمر لاقيت الكلام قليل كملته عن التحرش وفيلينج جاموسة تايهة في بحر العلم فشخ
@user @user @user نو بايره يعني نبغى؟,offensive,@user @user @user نو بايره يعني نبغى؟
هو حلب خنازير حكام العرب,disrespectful,هو حلب خنازير حكام العرب
@user @user @user اه والله شايف ذبحنا بول البعير  مش مخلينا نفهم نظرت العالم المثقف المطلع النبيل الشريف,fearful,@user @user @user اه والله شايف ذبحنا بول البعير  مش مخلينا نفهم نظرت العالم المثقف المطلع النبيل الشريف
ايران تختبر  بنجاح  صاروخ ارض جو  والسعودية  تختبر  بنجاح  بول البعير  الجديد,offensive,ايران تختبر  بنجاح  صاروخ ارض جو  والسعودية  تختبر  بنجاح  بول البعير  الجديد
هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..,abusive_offensive_hateful_disrespectful,هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..
ضغط الغرب على بني سعود ( دويلات بول البعير،إرضاع الكبير)فتنازلوا لنساء البرجوازية قيادة السيارات..تمخض الجبل فوضع فارا ..,normal,ضغط الغرب على بني سعود ( دويلات بول البعير،إرضاع الكبير)فتنازلوا لنساء البرجوازية قيادة السيارات..تمخض الجبل فوضع فارا ..
مقابل لقمة العيش اصبح بعض الافارقه لقمه صائغه للمجوس الفرس @url,normal,مقابل لقمة العيش اصبح بعض الافارقه لقمه صائغه للمجوس الفرس @url
@user @user العتيبي شارب بول البعير وآكل الضب حضرني قبل أن اجيبه...انه كان المسلمون يأخذون الجزيه من… @url,hateful,@user @user العتيبي شارب بول البعير وآكل الضب حضرني قبل أن اجيبه...انه كان المسلمون يأخذون الجزيه من… @url
لا تُلقوا جواهركم أمام الخنازير، قال السيّد المسيح.,normal,لا تُلقوا جواهركم أمام الخنازير، قال السيّد المسيح.
@user @user فعلاً خنزير حاقد  ونجس يجتر نجاساته على شعبنا يبطن كرها جائراً بلا مبرر.,offensive,@user @user فعلاً خنزير حاقد  ونجس يجتر نجاساته على شعبنا يبطن كرها جائراً بلا مبرر.
#منحرف #منحرفه منحرفة #انحراف منحرفات سربوت سربوته سربوتة خربان خربانه خربانة سربوتات انحرافيات جماعي رغبه رغبة رغب… @url,offensive,#منحرف #منحرفه منحرفة #انحراف منحرفات سربوت سربوته سربوتة خربان خربانه خربانة سربوتات انحرافيات جماعي رغبه رغبة رغب… @url
والله انكم هندوس مافي فرق بينكم ياشيعه #يزيد_بن_معاويه_رضي_الله_عنه,hateful,والله انكم هندوس مافي فرق بينكم ياشيعه #يزيد_بن_معاويه_رضي_الله_عنه
لا يوجد مبرر بأي شكل من الأشكال لجريمة الاغتصاب ، لا يحق لك لوم الضحية بأي شكل من الأشكال ، #الاغتصاب جريمة. #التحرش جريمة.,normal,لا يوجد مبرر بأي شكل من الأشكال لجريمة الاغتصاب ، لا يحق لك لوم الضحية بأي شكل من الأشكال ، #الاغتصاب جريمة. #التحرش جريمة.
@user @user  عندنا في السودان نقول هذه المرة بايرة أي عانس ، وبضاعتي بايرة أي لم يشتريها أحد,normal,@user @user  عندنا في السودان نقول هذه المرة بايرة أي عانس ، وبضاعتي بايرة أي لم يشتريها أحد
مش معنى أنك شخص راضى بوضع وسخ ومبتحاولش تغيره أن المفروض كلنا نبقى زيك، مش من حقك تقول لحد عايز يحسن من نفسه ومن حي… @url,disrespectful_normal,مش معنى أنك شخص راضى بوضع وسخ ومبتحاولش تغيره أن المفروض كلنا نبقى زيك، مش من حقك تقول لحد عايز يحسن من نفسه ومن حي… @url
ميمنعش انه ابن كلب وسخ برضوا,offensive,ميمنعش انه ابن كلب وسخ برضوا
@user @user لايمكن ، كونها متبرجة وكيف تجلس مع المعففين والتقاة من عمار والمالكي ووووالخ و تصافحهم,offensive,@user @user لايمكن ، كونها متبرجة وكيف تجلس مع المعففين والتقاة من عمار والمالكي ووووالخ و تصافحهم
لا للتصنيف عندما يتوقف تصنيف التي لم تتزوج بالبايرة، عندما يتوقف وصف المطلقة بالعاهرة عندما يتوقف ت… @url,offensive,لا للتصنيف عندما يتوقف تصنيف التي لم تتزوج بالبايرة، عندما يتوقف وصف المطلقة بالعاهرة عندما يتوقف ت… @url
@user @user بول البعير أفضل من بول المعمم النجس اللي تشربونه,hateful,@user @user بول البعير أفضل من بول المعمم النجس اللي تشربونه
@user @user @user يهودي صهيوني من الحمار اللي يصدق نباحك وكلامك هذا الا واحد خنزير زيك ولا كلابكم النا… @url,hateful,@user @user @user يهودي صهيوني من الحمار اللي يصدق نباحك وكلامك هذا الا واحد خنزير زيك ولا كلابكم النا… @url
@user @user @user هو ي بايره روقي المنقه,abusive_offensive,@user @user @user هو ي بايره روقي المنقه
جسد شقيقتى الساخن يدفعنى إلى التحرش بها,offensive,جسد شقيقتى الساخن يدفعنى إلى التحرش بها
@user @user انا خايف بعد بضع سنين ترجعون لشرب بول البعير لان هذه العائلهستوكلكم تبن...المهم ان الل… @url,offensive,@user @user انا خايف بعد بضع سنين ترجعون لشرب بول البعير لان هذه العائلهستوكلكم تبن...المهم ان الل… @url
ايش يحسون فيه هذولي لمايرقصون عند الحريم تميلحون @url,offensive,ايش يحسون فيه هذولي لمايرقصون عند الحريم تميلحون @url
بعد ساعة وربع يحق لجميع الاشخاص التحرش فيني ولن يكونوا عرضة للقانون بما اني بأكمل 18,fearful_abusive_hateful_disrespectful_normal,بعد ساعة وربع يحق لجميع الاشخاص التحرش فيني ولن يكونوا عرضة للقانون بما اني بأكمل 18
وانا اشهد على كلامك اخوي انا شاركت سوري ف… @url,abusive_normal,وانا اشهد على كلامك اخوي انا شاركت سوري ف… @url
@user @user نعم يا حبيب خالتك؟!! التحرش يحتاج سبب؟!! أغرب عن وجهي يا متحرش لئلا تسمع ما لا يرضيك.. عندما… @url,offensive,@user @user نعم يا حبيب خالتك؟!! التحرش يحتاج سبب؟!! أغرب عن وجهي يا متحرش لئلا تسمع ما لا يرضيك.. عندما… @url
#مقالات_الشروق| #عماد_الدين_حسين يكتب: اللاجئون.. ضحية ترامب الثانية!,abusive_normal,#مقالات_الشروق| #عماد_الدين_حسين يكتب: اللاجئون.. ضحية ترامب الثانية!
صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال… @user,normal,صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال… @user
كان لازم ينحكى بالموضوع بالتحرش الحق الوحيد فقط ع المتحرش وممنوع تبرير التحرش نهائيا,offensive,كان لازم ينحكى بالموضوع بالتحرش الحق الوحيد فقط ع المتحرش وممنوع تبرير التحرش نهائيا
من يذكر جيدا تفاصيل ما كان في أوسلو، يذكر أنه بقيت أربع قضايا عالقة تحتاج الى حلها في المفاوضات – القدس، اللاجئون،… @url,normal,من يذكر جيدا تفاصيل ما كان في أوسلو، يذكر أنه بقيت أربع قضايا عالقة تحتاج الى حلها في المفاوضات – القدس، اللاجئون،… @url
ارتفاع  سعر  بول  البعير  في السعودية وعند  جعجع,hateful,ارتفاع  سعر  بول  البعير  في السعودية وعند  جعجع
أنا المصري أنا الاهلى #افريقيا_يا_اهلي,normal,أنا المصري أنا الاهلى #افريقيا_يا_اهلي
وهذه الظروف مثل صعوبة الزواج أو ترسخ بعض العبارات في عقلية الشاب مثل إن كل إمرأة متبرجة هي قليلة شرف وغيرها...! و… @url,normal,وهذه الظروف مثل صعوبة الزواج أو ترسخ بعض العبارات في عقلية الشاب مثل إن كل إمرأة متبرجة هي قليلة شرف وغيرها...! و… @url
تقبل بكل هذه التنازلات فقط للتخلص من كلمة بايرة,normal,تقبل بكل هذه التنازلات فقط للتخلص من كلمة بايرة
خنازير جلدهم تخين فعلا,hateful,خنازير جلدهم تخين فعلا
@user @user ايش تتوقع من خنازير,disrespectful,@user @user ايش تتوقع من خنازير
يرجع الحبيب الشاب وهو غالبا صايد خنزير بري وبتاع علشان جو الملحمه وكدا يتفاجئ بالجزيره فاضيه (وغالبا )سأل الشجر وال… @url,abusive_disrespectful,يرجع الحبيب الشاب وهو غالبا صايد خنزير بري وبتاع علشان جو الملحمه وكدا يتفاجئ بالجزيره فاضيه (وغالبا )سأل الشجر وال… @url
اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @user,offensive,اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @user
@user @user هيه ممنوع ويتعاقب على تحرشو بصح كيفاه راح يتوب ويحبس التحرش ونتي تزيدي تصعبيلو في المهمة ؟,abusive_disrespectful,@user @user هيه ممنوع ويتعاقب على تحرشو بصح كيفاه راح يتوب ويحبس التحرش ونتي تزيدي تصعبيلو في المهمة ؟
@user @user @user وفقك الله ونصر بلادكم على خنازير المجوس,hateful,@user @user @user وفقك الله ونصر بلادكم على خنازير المجوس
من هذا المنبر احب اقول الله ياخذ عمر الحريم,offensive,من هذا المنبر احب اقول الله ياخذ عمر الحريم
يا غاوي مشي الحريم مشي الحريم بطال بيعرفوك في الرخا وينسوك في يوم بطال ..,hateful,يا غاوي مشي الحريم مشي الحريم بطال بيعرفوك في الرخا وينسوك في يوم بطال ..
@user @user اوسخ من خنزير ال الشيخ لم تَر عيني,hateful,@user @user اوسخ من خنزير ال الشيخ لم تَر عيني
- أنا راجل وسخ إني نجحت في سته إبتدائي أساساً @url,disrespectful,- أنا راجل وسخ إني نجحت في سته إبتدائي أساساً @url
@user @user @user @user انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك… @user,hateful,@user @user @user @user انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك… @user
وثق التاريخ أن الهادي إلى العهر يحيى بن الحسين لعنه الله لعنة خنازير الصهاينة دخل صنعاء ودحر وطرد منها مرتين خلال 2… @url,hateful,وثق التاريخ أن الهادي إلى العهر يحيى بن الحسين لعنه الله لعنة خنازير الصهاينة دخل صنعاء ودحر وطرد منها مرتين خلال 2… @url
ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.,normal,ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.
@user @user أو خنزير من خنازير السيسي,offensive,@user @user أو خنزير من خنازير السيسي
@user @user @user الزق اللي أنت تمدح بيلعب السهلاوي الزق الثاني وزق عليك وعلي اللي أتابعك تفووووووو يا خنزير,hateful,@user @user @user الزق اللي أنت تمدح بيلعب السهلاوي الزق الثاني وزق عليك وعلي اللي أتابعك تفووووووو يا خنزير
